"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Palm Valley","1,350","1","0","0","0","1","68","24","44","0","0"
"Palmview","5,716","6","0","0","4","2","215","38","167","10","0"
"Pampa","18,452","110","0","1","6","103","794","226","541","27","4"
"Panhandle","2,520","1","0","1","0","0","10","5","1","4","0"
"Pantego","2,486","6","0","1","2","3","136","15","112","9","0"
"Paris","25,693","155","3","7","35","110","1,328","295","1,001","32","0"
"Parker","4,017","1","0","0","0","1","39","9","30","0","0"
"Pasadena","154,562","622","8","52","147","415","5,610","999","4,087","524","39"
"Pearland","94,702","123","1","18","28","76","1,753","277","1,393","83","8"
"Pearsall","9,378","13","0","1","1","11","203","70","132","1","1"
"Pecos","8,891","15","2","0","3","10","198","26","160","12","3"
"Penitas","4,605","23","0","0","0","23","115","7","93","15","0"
"Perryton","9,201","25","0","0","0","25","104","24","72","8","1"
"Pflugerville","49,483","61","1","9","6","45","802","140","637","25","3"
"Pharr","73,599","270","0","14","44","212","2,324","552","1,628","144","5"
"Pilot Point","4,053","6","0","0","1","5","52","14","37","1","0"
"Pinehurst","2,142","13","0","1","3","9","53","11","41","1","0"
"Pittsburg","4,567","26","0","3","2","21","187","46","138","3","1"
"Plainview","22,678","61","0","5","10","46","906","181","709","16","5"
"Plano","273,816","358","1","55","110","192","6,453","1,095","5,043","315","7"
"Pleasanton","9,206","22","0","3","2","17","528","108","393","27","1"
"Ponder","1,468","0","0","0","0","0","16","1","14","1","0"
"Port Aransas","3,565","26","1","1","3","21","356","45","289","22","1"
"Port Arthur","54,745","344","4","19","121","200","2,406","854","1,428","124","45"
"Port Isabel","5,187","17","0","1","4","12","380","96","280","4","0"
"Portland","15,306","15","1","4","6","4","494","56","424","14","1"
"Port Neches","13,266","33","0","2","2","29","267","81","176","10","3"
"Poteet","3,359","13","1","0","3","9","119","35","78","6","0"
"Poth","1,976","6","0","0","0","6","26","3","21","2","0"
"Pottsboro","2,202","1","0","0","0","1","29","11","17","1","0"
"Premont","2,725","8","0","0","1","7","39","19","19","1","1"
"Presidio","4,460","1","0","0","0","1","17","2","13","2","0"
"Primera","4,189","12","0","1","0","11","72","30","37","5","0"
"Princeton","7,175","19","0","4","2","13","103","21","79","3","0"
"Progreso","5,756","9","0","0","2","7","53","13","36","4","3"
"Prosper","10,037","10","0","0","1","9","196","95","98","3","0"
"Queen City","1,494","6","0","0","0","6","53","23","25","5","0"
"Quitman","1,845","1","0","1","0","0","26","18","7","1","0"
"Ralls","1,984","2","0","0","0","2","5","4","1","0","0"
"Rancho Viejo","2,523","0","0","0","0","0","23","13","10","0","0"
"Ranger","2,510","14","0","2","1","11","50","18","30","2","0"
"Ransom Canyon","1,134","0","0","0","0","0","7","5","2","0","0"
"Raymondville","11,428","78","0","5","3","70","398","113","281","4","7"
"Red Oak","11,160","11","0","0","3","8","283","61","205","17","3"
"Refugio","2,900","8","0","1","2","5","62","15","45","2","0"
"Reno","3,236","2","1","0","1","0","51","12","38","1","0"
"Richardson","103,266","171","2","27","80","62","3,004","698","2,175","131","4"
"Richland Hills","8,095","11","0","0","4","7","255","58","173","24","0"
"Richmond","12,248","45","1","5","7","32","214","71","129","14","1"
"Richwood","3,642","4","0","1","0","3","56","22","27","7","0"
"Riesel","1,039","0","0","0","0","0","5","0","3","2","0"
"Rio Grande City","14,175","24","0","0","6","18","451","129","294","28","2"
"Rio Hondo","2,480","2","0","0","0","2","46","6","38","2","0"
"River Oaks","7,711","7","0","0","2","5","150","45","101","4","0"
"Roanoke","6,272","7","0","0","2","5","162","23","131","8","0"
"Robinson","10,840","9","1","1","2","5","191","24","159","8","1"
"Robstown","11,764","21","0","1","8","12","425","119","289","17","1"
"Rockdale","5,655","8","1","0","1","6","165","40","121","4","0"
"Rockport","8,978","33","0","6","3","24","515","125","375","15","1"
"Rockwall","39,613","42","1","2","4","35","858","127","686","45","0"
"Rollingwood","1,489","0","0","0","0","0","16","8","6","2","0"
"Roma","10,034","17","0","4","0","13","151","55","82","14","2"
"Roman Forest","1,617","3","0","1","0","2","26","1","23","2","1"
"Roscoe","1,348","0","0","0","0","0","7","3","4","0","0"
"Rosebud","1,440","8","0","0","1","7","16","5","11","0","0"
"Rose City","515","3","0","0","0","3","22","7","12","3","0"
"Rosenberg","32,230","81","0","15","19","47","638","143","468","27","3"
"Round Rock","106,232","141","0","32","45","64","2,636","336","2,222","78","6"
"Rowlett","58,324","71","0","17","9","45","1,007","221","742","44","2"
"Royse City","9,834","6","0","2","0","4","138","32","101","5","2"
"Runaway Bay","1,321","1","0","0","0","1","14","4","10","0","0"
"Rusk","5,661","20","0","4","0","16","92","26","64","2","0"
"Sabinal","1,729","0","0","0","0","0","44","6","38","0","0"
"Sachse","21,172","23","1","8","2","12","198","36","152","10","1"
"Saginaw","20,561","35","0","3","8","24","510","80","399","31","1"
"Salado","2,193","2","0","0","1","1","35","6","29","0","1"
"San Antonio","1,380,123","6,943","89","549","1,864","4,441","82,668","15,668","60,633","6,367","245"
"San Augustine","2,138","5","0","0","1","4","13","1","11","1","0"
"San Benito","25,099","71","1","0","19","51","1,328","363","935","30","8"
"San Diego","4,528","11","0","0","1","10","78","35","40","3","2"
"Sanger","7,275","12","0","2","0","10","183","52","118","13","0"
"San Juan","35,394","201","2","31","16","152","1,224","219","938","67","2"
"San Marcos","47,384","164","1","27","28","108","1,557","253","1,197","107","4"
"San Saba","3,173","6","0","0","0","6","47","9","38","0","1"
"Sansom Park Village","4,861","5","0","1","0","4","116","59","43","14","0"
"Santa Anna","1,098","3","0","0","0","3","17","7","10","0","0"
"Santa Fe","12,597","22","1","3","3","15","243","84","148","11","0"
"Santa Rosa","2,972","3","0","0","1","2","70","12","56","2","1"
"Schertz","32,964","64","0","8","4","52","642","100","504","38","4"
"Schulenburg","2,915","14","0","1","1","12","52","11","39","2","0"
"Seabrook","12,395","8","0","0","5","3","207","41","150","16","1"
"Seagoville","15,320","15","2","0","6","7","635","114","435","86","1"
"Seagraves","2,519","4","0","1","1","2","29","15","14","0","0"
"Sealy","6,161","17","1","0","3","13","211","53","149","9","1"
"Seguin","26,332","60","1","7","12","40","1,146","205","916","25","0"
"Selma","5,774","13","0","4","2","7","253","28","207","18","1"
"Seminole","6,703","9","0","2","0","7","87","14","69","4","0"
"Seven Points","1,493","7","0","0","3","4","101","18","79","4","0"
"Seymour","2,792","6","0","0","0","6","47","10","35","2","1"
"Shallowater","2,568","0","0","0","0","0","14","3","9","2","0"
"Shamrock","1,958","0","0","0","0","0","14","4","10","0","1"
"Shavano Park","3,156","0","0","0","0","0","94","19","72","3","0"
"Shenandoah","2,242","8","0","0","6","2","182","16","161","5","0"
"Sherman","39,269","139","2","3","28","106","1,542","372","1,077","93","4"
"Silsbee","6,783","12","0","0","6","6","199","33","163","3","0"
"Sinton","5,742","36","0","1","0","35","182","51","124","7","0"
"Slaton","6,328","14","1","6","1","6","110","51","54","5","0"
"Smithville","3,924","4","0","1","1","2","50","9","36","5","0"
"Snyder","11,368","51","1","7","4","39","313","90","213","10","1"
"Socorro","33,326","55","0","4","6","45","445","79","336","30","2"
"Somerset","1,696","2","0","0","0","2","36","11","24","1","0"
"Somerville","1,403","5","0","2","0","3","35","13","20","2","0"
"Sonora","2,982","3","0","0","1","2","27","2","21","4","0"
"Sour Lake","1,860","3","0","0","0","3","25","8","15","2","1"
"South Houston","17,614","90","1","9","30","50","848","222","488","138","0"
"Southlake","27,596","10","1","0","5","4","485","73","409","3","5"
"South Padre Island","2,914","51","0","14","4","33","658","52","591","15","0"
"Southside Place","1,780","1","0","0","1","0","14","5","9","0","0"
"Spearman","3,396","17","0","0","3","14","50","10","36","4","1"
"Splendora","1,696","9","0","1","2","6","52","10","39","3","0"
"Springtown","2,735","22","0","1","2","19","86","25","57","4","0"
"Spring Valley","3,853","6","0","1","0","5","128","16","105","7","0"
"Spur","1,316","2","0","0","0","2","8","6","2","0","0"
"Stafford","18,623","78","2","3","29","44","697","135","492","70","3"
"Stagecoach","564","0","0","0","0","0","4","1","3","0","0"
"Stamford","3,160","14","0","0","1","13","100","33","59","8","1"
"Stanton","2,599","4","0","1","0","3","14","6","8","0","1"
"Stephenville","17,511","33","0","7","3","23","620","114","485","21","2"
"Stratford","2,050","0","0","0","0","0","11","4","6","1","0"
"Sugar Land","82,924","109","0","4","37","68","1,541","289","1,217","35","3"
"Sullivan City","4,184","1","0","0","0","1","11","3","8","0","0"
"Sulphur Springs","15,774","39","0","0","3","36","211","47","149","15","0"
"Sunray","1,959","0","0","0","0","0","15","7","6","2","0"
"Sunrise Beach Village","719","0","0","0","0","0","12","2","10","0","0"
"Sunset Valley","789","8","0","0","6","2","105","3","95","7","0"
"Surfside Beach","500","3","1","0","0","2","35","18","16","1","0"
"Sweeny","3,866","8","0","0","1","7","102","21","80","1","2"
"Sweetwater","11,107","121","0","27","9","85","445","118","309","18","1"
"Taft","3,090","17","0","6","1","10","74","12","59","3","0"
"Tahoka","2,702","3","0","1","0","2","46","9","37","0","0"
"Tatum","1,420","5","0","0","0","5","52","15","37","0","1"
"Taylor","16,240","23","0","2","10","11","447","91","348","8","1"
"Teague","3,587","19","0","1","2","16","149","67","77","5","1"
"Temple1","68,194","202","1","22","74","105","","","1,433","89","0"
"Terrell","16,353","64","1","7","15","41","685","168","483","34","4"
"Terrell Hills","5,073","8","0","0","0","8","93","66","27","0","1"
"Texarkana","37,048","392","5","16","71","300","2,506","616","1,761","129","10"
"Texas City","46,448","148","2","11","51","84","1,700","355","1,278","67","3"
"The Colony","38,217","38","0","6","9","23","554","115","394","45","10"
"Thorndale","1,353","1","0","0","0","1","6","3","3","0","0"
"Thrall","892","4","0","0","0","4","13","6","7","0","0"
"Three Rivers","1,861","9","0","0","0","9","52","22","22","8","11"
"Timpson","1,189","9","0","2","2","5","20","6","13","1","0"
"Tioga","815","0","0","0","0","0","9","5","4","0","0"
"Tolar","698","0","0","0","0","0","3","3","0","0","0"
"Tomball","11,143","36","0","10","5","21","463","84","360","19","1"
"Tom Bean","1,067","2","0","0","0","2","21","11","8","2","0"
"Tool","2,277","3","0","0","0","3","64","28","35","1","0"
"Trenton","647","3","0","1","0","2","23","8","12","3","0"
"Trinity","2,753","6","0","0","1","5","64","20","42","2","0"
"Trophy Club","8,435","1","0","1","0","0","82","11","71","0","0"
"Troup","1,930","4","0","1","0","3","63","21","38","4","0"
"Troy","1,696","7","0","0","0","7","38","11","25","2","0"
"Tulia","5,010","14","0","0","2","12","61","23","38","0","0"
"Tye","1,272","3","0","0","1","2","24","7","16","1","0"
"Tyler","100,040","536","3","45","92","396","4,506","1,025","3,350","131","7"
"Universal City","19,271","70","0","1","13","56","458","90","326","42","4"
"University Park","23,842","11","0","2","5","4","433","61","359","13","0"
"Uvalde","16,065","75","1","7","3","64","648","130","501","17","4"
"Valley Mills","1,228","2","0","0","0","2","40","11","27","2","1"
"Valley View","768","0","0","0","0","0","0","0","0","0","0"
"Van Alstyne","3,104","5","0","0","1","4","71","32","35","4","0"
"Venus","3,027","2","0","0","0","2","36","19","15","2","0"
"Vernon","11,060","55","1","14","1","39","324","72","237","15","6"
"Victoria","64,076","405","5","31","47","322","2,584","594","1,887","103","15"
"Vidor","10,974","38","1","1","3","33","484","97","340","47","0"
"Waco","128,595","635","6","63","182","384","5,844","1,550","4,139","155","53"
"Waelder","1,087","3","0","2","0","1","21","12","9","0","0"
"Wake Village","5,587","4","2","0","2","0","110","32","75","3","0"
"Waller","2,410","23","3","1","5","14","132","72","49","11","0"
"Wallis","1,281","2","0","0","1","1","13","3","9","1","0"
"Watauga","24,390","46","0","6","11","29","518","110","385","23","0"
"Waxahachie","30,676","45","0","0","14","31","1,176","173","972","31","6"
"Weatherford","25,940","35","0","0","8","27","751","126","610","15","4"
"Webster","10,780","43","0","10","21","12","669","77","553","39","0"
"Weimar","2,177","2","0","1","0","1","28","5","20","3","0"
"Weslaco","37,271","410","1","25","60","324","2,814","433","2,288","93","2"
"West","2,849","0","0","0","0","0","28","6","19","3","0"
"West Columbia","4,052","16","0","4","1","11","85","27","55","3","0"
"West Lake Hills","3,230","1","0","1","0","0","93","21","71","1","0"
"West Orange","3,523","14","0","1","4","9","308","26","277","5","1"
"Westover Hills","709","0","0","0","0","0","9","4","5","0","0"
"West Tawakoni","1,608","0","0","0","0","0","21","12","6","3","0"
"West University Place","15,335","13","0","0","11","2","209","127","73","9","0"
"Westworth","2,567","5","0","0","1","4","73","27","45","1","0"
"Wharton","8,971","67","0","6","12","49","490","85","391","14","5"
"Whitehouse","7,913","8","0","2","1","5","78","22","53","3","0"
"White Oak","6,642","11","0","8","0","3","126","36","71","19","1"
"Whitesboro","3,868","6","0","3","1","2","81","14","61","6","1"
"White Settlement","16,716","30","0","0","16","14","434","123","277","34","0"
"Whitewright","1,634","6","0","0","0","6","36","15","17","4","0"
"Whitney","2,137","1","0","0","0","1","94","13","80","1","1"
"Wichita Falls","105,488","475","5","36","150","284","5,021","1,259","3,532","230","6"
"Willis","6,079","20","0","1","6","13","182","53","123","6","1"
"Willow Park","4,093","1","0","1","0","0","33","7","26","0","0"
"Wills Point","3,588","9","0","0","0","9","46","17","29","0","0"
"Wilmer","3,805","5","0","0","1","4","102","42","56","4","1"
"Windcrest","5,575","6","1","0","3","2","392","38","332","22","1"
"Wink","962","0","0","0","0","0","2","0","2","0","0"
"Winnsboro","3,494","12","0","1","0","11","50","19","27","4","0"
"Winters","2,605","15","0","3","0","12","31","19","10","2","0"
"Wolfe City","1,440","7","0","1","2","4","28","10","15","3","0"
"Wolfforth","3,795","4","0","0","0","4","32","11","19","2","0"
"Woodbranch","1,348","1","0","1","0","0","15","2","12","1","0"
"Woodville","2,613","0","0","0","0","0","28","7","21","0","0"
"Woodway","8,587","11","0","5","1","5","134","13","119","2","0"
"Wortham","1,083","5","0","0","1","4","24","5","16","3","0"
"Wylie","43,645","28","2","1","3","22","613","100","485","28","1"
"Yoakum","5,935","9","0","0","1","8","189","74","108","7","2"
"Yorktown","2,142","7","0","3","0","4","30","11","19","0","0"
