"Criminal Justice Information Services Division","Feedback |
Contact Us |
"South Elgin","22,208","36","0","1","3","32","321","24","291","6","2"
"South Holland","22,133","76","0","2","60","14","514","178","295","41","1"
"South Pekin","1,148","5","0","1","1","3","16","8","8","0","0"
"Sparta","4,288","5","0","2","0","3","157","36","119","2","0"
"Springfield","117,131","1,138","10","76","260","792","6,945","1,670","5,033","242","41"
"Spring Grove","5,785","1","0","0","0","1","51","10","40","1","0"
"Spring Valley","5,502","7","0","2","0","5","113","27","85","1","2"
"St. Anne","1,263","2","1","0","0","1","32","13","18","1","0"
"St. Charles","33,302","18","0","5","3","10","502","55","429","18","9"
"Steger","9,626","14","0","1","3","10","337","69","259","9","1"
"Sterling","15,417","43","0","17","4","22","603","85","503","15","0"
"Stockton","1,865","9","0","0","0","9","23","6","17","0","0"
"Stone Park","4,968","12","0","1","1","10","94","17","60","17","0"
"Stonington","933","1","0","0","0","1","8","1","6","1","0"
"Streamwood","40,050","34","0","6","11","17","703","123","568","12","1"
"Streator","13,665","8","0","0","3","5","430","51","378","1","2"
"Stronghurst","867","0","0","0","0","0","2","2","0","0","0"
"Sugar Grove","9,090","3","0","1","0","2","52","16","35","1","0"
"Summit","11,109","60","1","0","23","36","319","83","186","50","5"
"Swansea","13,446","15","0","8","3","4","280","59","205","16","0"
"Sycamore","17,454","13","1","0","0","12","253","23","222","8","0"
"Taylorville","11,273","32","0","4","0","28","226","51","164","11","9"
"Teutopolis","1,532","0","0","0","0","0","10","3","7","0","0"
"Thomasboro","1,130","7","0","5","0","2","26","11","15","0","0"
"Thornton","2,349","5","0","0","0","5","52","11","39","2","0"
"Tilton","2,720","11","0","3","2","6","55","19","32","4","0"
"Tinley Park","56,992","43","1","6","11","25","839","108","710","21","3"
"Tolono","3,461","4","0","1","0","3","62","17","43","2","0"
"Tonica","765","1","0","0","0","1","5","4","1","0","0"
"Tower Lakes","1,288","0","0","0","0","0","7","0","7","0","0"
"Tuscola","4,449","25","0","0","0","25","69","30","38","1","0"
"Urbana","41,537","148","0","20","68","60","1,443","416","974","53","13"
"Valmeyer","1,276","0","0","0","0","0","10","3","7","0","0"
"Vandalia","7,043","31","0","6","0","25","210","52","151","7","0"
"Vernon Hills","25,223","18","0","7","1","10","576","36","532","8","0"
"Vienna","1,443","4","0","1","0","3","42","3","38","1","0"
"Villa Park","22,067","40","0","5","17","18","454","73","360","21","3"
"Virden","3,482","11","0","3","0","8","63","6","54","3","2"
"Virginia","1,604","0","0","0","0","0","0","0","0","0","0"
"Warrensburg","1,210","5","0","0","0","5","13","5","8","0","0"
"Warrenville","13,238","5","0","2","1","2","155","20","132","3","0"
"Warsaw","1,602","0","0","0","0","0","32","3","28","1","0"
"Washington","15,172","22","0","3","3","16","155","40","109","6","0"
"Washington Park","4,201","130","2","7","40","81","151","34","80","37","2"
"Waterloo","9,922","0","0","0","0","0","59","3","56","0","0"
"Watseka","5,212","6","0","1","1","4","159","34","122","3","2"
"Wauconda","13,662","10","0","1","1","8","156","19","131","6","0"
"Waukegan","89,468","420","2","47","160","211","2,688","625","1,999","64","27"
"Waverly","1,308","2","0","0","0","2","9","4","5","0","0"
"Wayne","2,450","0","0","0","0","0","15","6","7","2","0"
"Westchester","16,798","15","1","3","5","6","242","81","154","7","2"
"West Chicago","27,286","24","0","8","5","11","349","61","264","24","6"
"West City","663","11","0","0","2","9","57","15","40","2","0"
"West Dundee","7,405","4","0","0","2","2","250","9","234","7","0"
"Western Springs","13,039","1","0","0","0","1","49","5","42","2","2"
"West Frankfort","8,196","25","0","4","5","16","119","46","63","10","0"
"Westmont","24,867","27","0","4","15","8","389","62","300","27","4"
"Westville","3,199","8","0","2","0","6","53","12","36","5","0"
"Wheaton","53,263","12","1","1","3","7","580","96","474","10","4"
"Wheeling","37,830","31","0","2","8","21","540","102","425","13","6"
"White Hall","2,505","17","0","0","0","17","38","12","26","0","1"
"Willisville","630","1","0","0","0","1","6","4","1","1","0"
"Willowbrook","8,602","16","0","0","5","11","185","14","160","11","0"
"Willow Springs","5,551","4","0","0","2","2","37","10","25","2","0"
"Wilmette","27,219","11","0","1","5","5","420","99","320","1","0"
"Wilmington","5,760","20","0","8","1","11","122","15","105","2","0"
"Winfield","9,149","0","0","0","0","0","54","9","44","1","0"
"Winnebago","3,088","3","0","1","0","2","60","8","52","0","0"
"Winnetka","12,247","4","0","0","1","3","169","34","132","3","0"
"Winthrop Harbor","6,773","15","0","5","2","8","100","15","82","3","0"
"Witt","896","0","0","0","0","0","3","1","2","0","0"
"Wood Dale","13,871","6","0","0","0","6","222","45","169","8","0"
"Woodhull","810","0","0","0","0","0","4","4","0","0","0"
"Woodridge","33,215","38","1","7","15","15","523","50","442","31","4"
"Wood River","10,630","29","1","4","6","18","444","53","376","15","0"
"Woodstock","24,797","37","0","3","5","29","381","41","337","3","2"
"Worth","10,840","5","0","0","0","5","121","27","87","7","0"
"Yorkville","17,206","22","1","13","1","7","258","32","225","1","1"
"Zeigler","1,805","85","0","0","0","85","64","27","37","0","0"
"Zion","24,519","145","1","33","24","87","1,037","418","585","34","5"
