"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Tavistock","5","0","0","0","0","0","1","1","0","0","0"
"Teaneck Township","40,230","56","0","0","29","27","586","120","442","24","3"
"Tenafly","14,654","3","0","0","0","3","109","35","68","6","0"
"Teterboro","67","0","0","0","0","0","21","2","17","2","0"
"Tewksbury Township","6,007","0","0","0","0","0","26","16","10","0","0"
"Tinton Falls","17,999","13","1","0","2","10","457","66","384","7","0"
"Toms River Township","92,131","81","1","3","40","37","2,893","640","2,215","38","6"
"Totowa","10,874","35","0","0","2","33","373","57","285","31","0"
"Trenton","85,317","1,251","24","23","577","627","2,746","1,291","986","469","19"
"Union Beach","6,282","12","0","1","0","11","100","52","43","5","0"
"Union City","67,518","250","1","2","106","141","1,265","241","891","133","1"
"Union Township","57,234","79","0","5","44","30","1,067","171","768","128","6"
"Upper Saddle River","8,304","5","0","1","0","4","42","9","28","5","0"
"Ventnor City","10,693","12","1","2","8","1","347","99","245","3","2"
"Vernon Township","23,939","14","1","1","1","11","341","117","220","4","0"
"Verona","13,418","5","0","2","1","2","154","33","117","4","1"
"Vineland","61,252","225","1","7","66","151","2,541","694","1,804","43","13"
"Voorhees Township","29,251","51","2","4","14","31","617","134","466","17","6"
"Waldwick","9,737","4","0","0","0","4","59","4","54","1","0"
"Wallington","11,465","8","0","0","4","4","211","60","141","10","0"
"Wall Township","26,319","22","0","0","2","20","361","83","269","9","0"
"Wanaque","11,188","2","0","0","0","2","103","6","97","0","0"
"Warren Township","15,455","1","0","1","0","0","132","47","79","6","0"
"Washington","6,472","3","0","0","1","2","56","3","53","0","2"
"Washington Township, Bergen County","9,207","4","0","0","1","3","29","11","17","1","1"
"Washington Township, Gloucester County","48,940","67","0","3","29","35","1,139","178","920","41","4"
"Washington Township, Morris County","18,728","4","0","0","1","3","85","15","67","3","0"
"Washington Township, Warren County","6,662","3","0","0","0","3","37","4","32","1","0"
"Watchung","5,857","2","0","0","2","0","337","21","306","10","0"
"Waterford Township","10,693","18","0","2","1","15","168","40","113","15","0"
"Wayne Township","55,071","40","0","0","13","27","1,227","189","993","45","2"
"Weehawken Township","12,758","20","0","0","10","10","280","48","196","36","0"
"Wenonah","2,296","0","0","0","0","0","37","12","24","1","1"
"Westampton Township","8,873","14","0","1","6","7","184","28","142","14","0"
"West Amwell Township","3,851","2","0","0","0","2","25","7","18","0","1"
"West Caldwell Township","10,828","4","0","0","3","1","97","12","73","12","0"
"West Cape May","1,022","0","0","0","0","0","32","5","27","0","0"
"West Deptford Township","21,847","15","0","0","7","8","441","104","316","21","1"
"Westfield","30,637","6","0","1","2","3","298","50","243","5","0"
"West Long Branch","8,145","8","0","0","4","4","176","48","126","2","0"
"West Milford Township","26,019","18","1","3","1","13","305","78","216","11","2"
"West New York","50,507","196","0","8","93","95","733","195","487","51","3"
"West Orange","46,505","68","2","0","31","35","654","148","436","70","1"
"Westville","4,322","23","0","0","10","13","149","46","92","11","1"
"West Wildwood","602","0","0","0","0","0","39","19","19","1","0"
"West Windsor Township","27,363","5","0","0","3","2","503","68","422","13","0"
"Westwood","11,033","5","0","0","1","4","68","10","53","5","0"
"Wharton","6,589","13","0","0","3","10","102","23","78","1","0"
"Wildwood","5,315","93","0","4","20","69","704","221","469","14","0"
"Wildwood Crest","3,263","15","0","0","0","15","148","41","106","1","0"
"Willingboro Township","31,844","111","0","16","53","42","676","200","446","30","6"
"Winfield Township","1,487","0","0","0","0","0","6","0","6","0","0"
"Winslow Township","39,660","122","0","3","35","84","704","224","458","22","8"
"Woodbridge Township","100,612","122","0","3","55","64","1,967","338","1,514","115","11"
"Woodbury","10,251","43","2","2","18","21","560","98","438","24","0"
"Woodbury Heights","3,078","3","0","0","2","1","110","18","87","5","0"
"Woodcliff Lake","5,794","0","0","0","0","0","33","6","27","0","0"
"Woodland Park","11,895","13","2","0","9","2","168","48","117","3","0"
"Woodlynne","2,991","29","0","0","15","14","143","44","75","24","1"
"Wood-Ridge","7,715","5","0","0","0","5","47","8","28","11","0"
"Woodstown","3,513","2","0","0","0","2","44","16","28","0","0"
"Woolwich Township","10,278","1","0","0","0","1","68","27","40","1","0"
"Wyckoff Township","16,885","6","0","0","3","3","135","29","100","6","0"
