"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Urbana","417","3","0","0","0","3","7","1","6","0","0"
"Van Buren","834","0","0","0","0","0","10","0","9","1","0"
"Vandalia","3,910","3","0","1","0","2","62","13","47","2","1"
"Velda City","1,422","15","0","0","0","15","40","21","17","2","0"
"Velda Village Hills","1,056","13","0","0","2","11","30","19","9","2","0"
"Verona","620","1","0","0","0","1","11","4","5","2","0"
"Viburnum","696","2","0","0","0","2","11","7","4","0","1"
"Vienna","611","2","0","0","0","2","25","3","22","0","0"
"Vinita Park","1,883","7","0","1","1","5","43","11","31","1","0"
"Walnut Grove","671","0","0","0","0","0","3","0","3","0","0"
"Wardell","424","0","0","0","0","0","5","4","1","0","0"
"Warrensburg","19,146","33","1","4","7","21","625","95","497","33","5"
"Warrenton","7,906","33","0","1","2","30","456","48","396","12","1"
"Warsaw","2,137","18","0","0","1","17","150","24","122","4","0"
"Warson Woods","1,965","2","0","0","1","1","10","2","8","0","0"
