"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Liberty","2,413","2","0","0","0","2","11","0","10","1","0"
"Liberty Township, Adams County","1,331","2","0","0","0","2","24","2","13","9","0"
"Ligonier","1,598","4","0","0","0","4","10","1","9","0","1"
"Ligonier Township","6,763","7","0","0","0","7","54","10","43","1","0"
"Limerick Township","17,476","10","0","1","3","6","458","24","428","6","0"
"Lincoln","1,075","0","0","0","0","0","6","4","2","0","0"
"Linesville","1,086","2","0","0","0","2","5","0","5","0","0"
"Lititz","9,107","3","0","1","1","1","112","13","98","1","2"
"Littlestown","4,190","13","0","2","4","7","72","14","58","0","0"
"Lock Haven","8,484","14","1","3","3","7","236","35","200","1","4"
"Locust Township","2,563","2","0","1","0","1","47","13","34","0","0"
"Logan Township","12,341","45","0","5","5","35","352","46","301","5","1"
"Loretto","1,397","0","0","0","0","0","0","0","0","0","0"
"Lower Allen Township","18,025","4","0","0","2","2","199","20","176","3","3"
"Lower Burrell","12,078","10","0","2","0","8","128","23","97","8","0"
"Lower Frederick Township","4,859","0","0","0","0","0","13","2","10","1","0"
"Lower Gwynedd Township","11,627","19","1","0","2","16","186","13","168","5","0"
"Lower Heidelberg Township","5,620","4","0","0","0","4","30","5","25","0","0"
"Lower Makefield Township","32,410","16","0","0","5","11","321","64","251","6","0"
"Lower Merion Township","57,561","36","0","1","27","8","1,115","226","866","23","2"
"Lower Milford Township","3,973","1","0","1","0","0","6","2","3","1","1"
"Lower Moreland Township","12,940","8","1","1","2","4","197","63","127","7","1"
"Lower Paxton Township","46,144","93","2","16","27","48","1,216","208","977","31","6"
"Lower Pottsgrove Township","12,361","27","0","2","3","22","267","33","230","4","1"
"Lower Providence Township","26,475","53","0","0","3","50","278","57","202","19","2"
"Lower Salford Township","14,832","7","0","0","0","7","67","8","59","0","0"
"Lower Saucon Township","11,625","20","0","0","1","19","105","19","84","2","1"
"Lower Southampton Township","19,137","36","1","2","12","21","405","70","325","10","6"
"Lower Swatara Township","8,829","4","0","1","2","1","139","19","116","4","4"
"Lower Windsor Township","7,996","12","0","1","1","10","86","9","67","10","0"
"Luzerne Township","6,684","2","0","0","0","2","29","1","26","2","0"
"Lykens","1,867","0","0","0","0","0","12","1","11","0","0"
"Macungie","3,165","4","0","0","1","3","13","4","8","1","0"
"Mahanoy City","4,359","10","0","1","0","9","133","33","92","8","0"
"Mahanoy Township","3,502","0","0","0","0","0","0","0","0","0","0"
"Mahoning Township, Carbon County","4,493","32","0","0","0","32","142","15","127","0","0"
"Mahoning Township, Montour County","4,248","25","0","0","1","24","26","2","21","3","1"
"Main Township","1,293","0","0","0","0","0","0","0","0","0","0"
"Malvern","3,174","8","0","0","0","8","21","1","19","1","0"
"Manheim","4,680","10","0","1","2","7","101","16","83","2","0"
"Manheim Township","36,619","29","0","2","11","16","711","82","617","12","2"
"Manor","2,966","3","0","1","0","2","30","9","18","3","0"
"Manor Township, Armstrong County","3,881","0","0","0","0","0","0","0","0","0","0"
"Manor Township, Lancaster County","20,161","11","0","0","4","7","227","25","194","8","2"
"Mansfield","3,266","0","0","0","0","0","8","1","7","0","0"
"Marcus Hook","2,249","24","0","1","1","22","70","14","55","1","5"
"Marietta","2,629","1","0","0","0","1","53","7","46","0","1"
"Marion Township, Beaver County","883","0","0","0","0","0","3","0","3","0","0"
"Marion Township, Berks County","1,827","2","0","0","0","2","5","2","3","0","0"
"Marlborough Township","3,337","4","1","2","0","1","28","8","18","2","0"
"Marple Township","23,682","12","0","2","7","3","351","15","328","8","0"
"Martinsburg","2,139","3","0","0","0","3","30","8","21","1","1"
"Marysville","2,456","2","0","0","1","1","14","5","9","0","0"
"Masontown","3,334","3","0","0","1","2","96","25","63","8","1"
"Mayfield","1,697","0","0","0","0","0","0","0","0","0","0"
"McAdoo","2,074","3","0","2","0","1","46","5","40","1","1"
"McCandless","27,188","6","0","2","1","3","277","33","242","2","0"
"McKeesport","22,009","293","6","8","60","219","787","278","469","40","16"
"McKees Rocks","6,038","82","0","3","43","36","322","115","186","21","1"
"McSherrystown","2,839","2","0","0","0","2","25","6","18","1","0"
"Meadville","13,229","19","0","0","7","12","339","57","282","0","2"
"Mechanicsburg","8,744","33","0","2","1","30","242","25","212","5","4"
"Media","5,448","26","0","0","8","18","88","7","78","3","0"
"Mercer","2,184","2","0","0","0","2","17","9","8","0","1"
"Mercersburg","1,593","1","0","0","1","0","33","6","26","1","0"
"Middleburg","1,333","3","0","1","0","2","50","8","40","2","1"
"Middlesex Township, Butler County","5,518","3","0","1","0","2","40","9","28","3","0"
"Middlesex Township, Cumberland County","7,124","9","0","1","3","5","196","17","169","10","0"
"Middletown","8,781","19","0","4","4","11","127","25","100","2","1"
"Middletown Township","47,432","46","0","4","23","19","1,356","194","1,106","56","2"
"Midland","2,809","10","0","1","2","7","379","29","344","6","1"
"Midway","924","0","0","0","0","0","1","1","0","0","0"
"Mifflin","600","0","0","0","0","0","1","1","0","0","0"
"Mifflinburg","3,514","3","0","1","1","1","54","10","44","0","2"
"Mifflin County Regional","30,294","40","0","7","3","30","592","83","480","29","1"
"Mifflin Township","2,272","0","0","0","0","0","0","0","0","0","0"
"Milford","2,930","3","0","0","3","0","40","9","30","1","0"
"Millbourne","914","7","0","0","1","6","13","3","10","0","0"
"Millcreek Township, Erie County","52,537","47","1","11","15","20","1,077","237","823","17","2"
"Millcreek Township, Lebanon County","3,274","3","0","0","0","3","49","10","38","1","1"
"Millersburg","2,479","11","0","0","0","11","42","8","33","1","5"
"Millersville","7,350","8","0","0","4","4","104","23","80","1","1"
"Mill Hall","1,456","0","0","0","0","0","0","0","0","0","0"
"Millvale","3,643","1","0","0","0","1","36","17","19","0","0"
"Milton","6,360","28","0","1","0","27","114","20","94","0","2"
"Minersville","4,187","11","0","0","2","9","64","10","50","4","5"
"Mohnton","3,110","6","0","0","1","5","18","4","14","0","0"
"Monaca","5,675","12","0","1","2","9","125","25","95","5","0"
"Monessen","7,977","51","2","2","13","34","244","68","170","6","3"
"Monongahela","4,409","22","0","1","7","14","133","22","107","4","1"
"Monroeville","27,622","86","0","3","11","72","389","94","276","19","1"
"Montgomery","5,379","5","0","0","0","5","29","5","24","0","0"
"Montgomery Township","24,720","6","0","0","5","1","443","22","410","11","2"
"Montoursville","4,600","0","0","0","0","0","40","2","38","0","0"
"Montrose","1,509","6","0","0","1","5","38","6","30","2","1"
"Moon Township","23,197","11","0","1","2","8","345","42","293","10","0"
"Moore Township","9,775","6","0","1","0","5","67","5","62","0","0"
"Moosic","5,811","31","0","0","5","26","240","37","197","6","2"
"Morris-Cooper Regional","5,623","6","0","0","0","6","16","7","8","1","0"
"Morrisville","9,639","26","0","2","4","20","252","49","181","22","0"
"Morton","2,658","9","0","0","3","6","121","23","98","0","0"
"Moscow","1,941","6","0","2","0","4","27","2","25","0","0"
"Mount Carmel","5,869","27","0","1","2","24","87","12","72","3","2"
"Mount Carmel Township","2,582","6","0","0","2","4","9","1","7","1","0"
"Mount Gretna Borough","237","0","0","0","0","0","0","0","0","0","0"
"Mount Holly Springs","1,923","6","0","1","0","5","32","6","26","0","0"
"Mount Jewett","983","2","0","0","0","2","4","3","1","0","0"
"Mount Joy","7,426","14","0","1","1","12","120","27","93","0","2"
"Mount Lebanon","30,380","15","0","0","5","10","250","36","203","11","0"
"Mount Oliver","3,644","54","2","3","32","17","155","51","75","29","0"
"Mount Pleasant","4,357","6","0","0","1","5","64","7","56","1","0"
"Mount Pleasant Township","3,667","7","0","0","1","6","22","5","16","1","0"
"Mount Union","2,313","10","0","0","2","8","89","16","68","5","1"
"Mountville","2,886","4","0","0","0","4","37","3","31","3","0"
"Muhlenberg Township","19,028","26","0","0","7","19","559","32","490","37","1"
"Muncy","2,444","0","0","0","0","0","0","0","0","0","0"
"Munhall","11,048","24","0","0","8","16","187","43","134","10","0"
"Murrysville","19,688","9","0","0","4","5","93","28","63","2","0"
"Myerstown","3,163","10","0","0","0","10","58","5","51","2","0"
"Nanticoke","10,183","58","0","9","11","38","425","110","293","22","2"
"Nanty Glo","2,763","5","0","1","0","4","77","17","58","2","0"
"Narberth","4,063","2","0","0","0","2","51","11","39","1","0"
"Nazareth Area","6,118","16","0","1","1","14","107","14","91","2","2"
"Nelson Township","567","0","0","0","0","0","3","0","3","0","0"
"Nescopeck","1,426","0","0","0","0","0","4","0","2","2","0"
"Neshannock Township","9,282","6","0","1","0","5","135","17","110","8","1"
"Nether Providence Township","13,298","29","0","3","3","23","234","25","207","2","0"
"Neville Township","1,120","3","0","2","0","1","39","3","36","0","0"
"New Berlin","813","0","0","0","0","0","3","1","2","0","0"
"Newberry Township","15,825","19","1","2","1","15","383","57","315","11","1"
"New Brighton","9,246","77","0","0","17","60","462","72","386","4","1"
"New Britain","2,279","10","0","0","1","9","17","5","11","1","0"
"New Britain Township","11,109","3","0","1","1","1","100","17","77","6","0"
"New Castle","23,968","270","6","9","52","203","1,162","491","612","59","27"
"New Castle Township","396","2","0","0","0","2","19","0","19","0","0"
"New Cumberland","7,061","3","0","2","0","1","151","26","123","2","0"
"New Florence","724","0","0","0","0","0","2","1","1","0","0"
"New Garden Township","12,307","12","0","1","5","6","194","31","151","12","0"
"New Hanover Township","10,029","3","0","0","1","2","76","13","58","5","3"
"New Holland","5,223","7","0","0","1","6","74","13","56","5","0"
"New Hope","2,298","5","0","0","0","5","64","6","58","0","0"
"New Kensington","13,583","53","1","12","13","27","465","112","333","20","0"
"New Philadelphia","1,085","0","0","0","0","0","6","1","4","1","0"
"Newport","1,469","6","0","0","2","4","26","7","19","0","0"
"New Sewickley Township","7,651","17","0","1","1","15","129","33","92","4","0"
"Newton Township","2,812","2","0","0","0","2","10","3","7","0","0"
"Newtown","2,404","1","0","0","1","0","39","8","30","1","2"
"Newtown Township, Bucks County","19,713","8","0","0","0","8","205","32","168","5","3"
"Newtown Township, Delaware County","11,937","3","0","0","0","3","150","25","118","7","0"
"Newville","1,309","1","0","0","0","1","35","2","32","1","0"
"Norristown","32,217","394","6","23","172","193","1,048","229","688","131","8"
"Northampton","10,064","11","4","1","2","4","184","32","147","5","1"
"Northampton Township","41,145","11","0","1","2","8","285","63","218","4","0"
"North Belle Vernon","1,941","11","0","0","2","9","94","21","71","2","0"
"North Catasauqua","2,919","5","0","0","1","4","57","8","46","3","1"
"North Cornwall Township","6,683","13","0","2","0","11","129","16","104","9","0"
"North Coventry Township","7,924","11","0","2","1","8","194","14","176","4","1"
"North East, Erie County","4,186","8","0","0","1","7","137","11","125","1","0"
"Northeastern Regional","11,441","16","0","5","1","10","188","26","155","7","2"
"Northern Berks Regional","12,828","10","0","0","1","9","184","34","146","4","2"
"Northern Cambria Borough","3,875","2","0","2","0","0","111","35","71","5","0"
"Northern Regional","29,057","5","0","1","0","4","232","16","213","3","0"
"Northern York Regional","68,116","56","0","3","17","36","1,035","92","888","55","6"
"North Fayette Township","13,375","12","0","0","3","9","424","15","407","2","0"
"North Franklin Township","4,642","19","0","1","5","13","114","7","102","5","1"
"North Huntingdon Township","29,816","14","0","0","4","10","376","43","323","10","1"
"North Irwin","835","4","0","0","0","4","2","0","2","0","0"
"North Lebanon Township","11,141","5","0","0","4","1","274","37","230","7","1"
"North Londonderry Township","7,114","4","1","0","0","3","81","11","69","1","0"
"North Middleton Township","11,191","16","0","1","4","11","85","17","65","3","0"
"North Sewickley Township","5,628","4","0","2","0","2","124","26","97","1","1"
"North Strabane Township","12,876","7","0","0","0","7","154","23","126","5","0"
"Northumberland","3,505","6","0","1","0","5","68","11","55","2","0"
"North Union Township","1,264","1","0","0","0","1","1","1","0","0","0"
"North Versailles Township","12,051","81","1","4","10","66","248","51","191","6","4"
"North Wales","3,245","1","0","0","0","1","60","7","49","4","0"
"Northwest Lancaster County Regional","18,254","6","0","2","1","3","195","6","188","1","0"
"Norwood","5,825","14","0","1","1","12","105","15","88","2","0"
"Oakland","565","0","0","0","0","0","3","2","0","1","0"
"Oakmont","6,411","22","0","0","3","19","127","18","103","6","0"
"O'Hara Township","9,361","0","0","0","0","0","72","16","53","3","0"
"Ohio Township","4,397","0","0","0","0","0","91","1","89","1","0"
"Oil City","10,461","14","0","6","3","5","129","14","113","2","0"
"Old Forge","8,525","6","0","0","1","5","85","20","60","5","0"
"Old Lycoming Township","5,276","3","0","0","2","1","110","10","91","9","3"
"Oley Township","3,750","5","0","0","0","5","32","2","25","5","0"
"Olyphant","4,973","4","0","0","1","3","40","8","27","5","0"
"Orangeville Area","1,697","0","0","0","0","0","13","6","7","0","0"
"Orwigsburg","2,970","3","0","0","0","3","36","8","28","0","0"
"Osceola Township","709","0","0","0","0","0","0","0","0","0","0"
"Otto Eldred Regional","2,420","1","0","0","0","1","9","4","5","0","0"
"Oxford","4,776","27","0","0","10","17","111","9","99","3","0"
"Paint Township","3,156","13","0","0","0","13","11","3","8","0","1"
"Palmerton","5,235","0","0","0","0","0","120","8","108","4","0"
"Palmer Township","21,029","16","0","1","6","9","462","45","402","15","2"
"Palmyra","7,099","7","0","0","1","6","148","17","127","4","0"
"Palo Alto","1,073","1","0","0","0","1","2","0","2","0","1"
"Parkesburg","3,514","12","1","4","0","7","51","12","32","7","0"
"Patterson Township","2,930","4","0","0","2","2","43","12","31","0","0"
"Patton","1,829","0","0","0","0","0","2","1","1","0","0"
"Patton Township","13,570","9","0","2","5","2","247","30","213","4","1"
"Paxtang","1,493","4","0","0","2","2","41","5","33","3","0"
"Pen Argyl","3,693","5","0","1","0","4","61","17","41","3","0"
"Penbrook","2,937","2","0","0","2","0","24","7","16","1","1"
"Penn Hills","44,001","177","5","15","64","93","939","388","502","49","4"
"Pennridge Regional","10,783","9","0","0","0","9","111","16","89","6","1"
"Penn Township, Butler County","5,212","2","0","0","0","2","37","15","20","2","1"
"Penn Township, Lancaster County","8,973","17","0","1","0","16","122","18","86","18","0"
"Penn Township, Perry County","3,284","3","0","0","0","3","33","8","24","1","0"
"Penn Township, Westmoreland County","20,387","8","0","0","1","7","111","21","88","2","1"
"Penn Township, York County","16,193","12","0","1","2","9","275","27","242","6","1"
"Pequea Township","4,581","9","0","1","1","7","61","17","41","3","1"
"Perkasie","8,695","13","0","1","2","10","197","27","167","3","0"
"Perryopolis","1,693","0","0","0","0","0","15","1","12","2","0"
"Peters Township","20,731","4","0","0","1","3","98","21","76","1","0"
"Philadelphia","1,558,378","18,535","306","945","8,363","8,921","57,788","10,796","39,924","7,068",""
"Phoenixville","16,923","49","0","6","3","40","416","19","394","3","2"
"Pine Creek Township","3,192","5","0","0","0","5","46","0","46","0","0"
"Pitcairn","3,308","26","0","2","7","17","165","43","117","5","0"
"Pittsburgh","312,737","2,810","55","66","1,190","1,499","11,284","2,949","7,678","657","154"
"Pittston","7,539","28","0","2","1","25","215","20","185","10","1"
"Plainfield Township","6,370","4","0","0","0","4","68","14","50","4","0"
"Plains Township","10,460","7","0","0","0","7","174","29","138","7","1"
"Pleasant Hills","7,959","3","0","0","3","0","80","15","63","2","0"
"Plum","26,311","39","0","1","5","33","156","63","93","0","0"
"Plumstead Township","11,937","6","0","1","1","4","145","22","115","8","0"
"Plymouth Township, Montgomery County","16,534","43","1","10","23","9","577","69","479","29","1"
"Pocono Mountain Regional","36,242","75","0","10","23","42","1,045","444","572","29","7"
"Pocono Township","11,430","9","1","1","4","3","388","85","292","11","0"
"Point Marion","1,225","13","0","1","0","12","22","6","16","0","0"
"Point Township","3,940","6","0","0","0","6","44","8","36","0","2"
"Polk","992","1","0","0","0","1","3","1","2","0","0"
"Portage","2,555","7","0","0","1","6","68","12","56","0","0"
"Port Allegany","2,160","4","0","0","1","3","8","4","4","0","0"
"Port Carbon","1,766","1","0","0","0","1","2","1","1","0","0"
"Port Vue","3,838","13","0","2","4","7","73","19","50","4","1"
"Pottstown","21,491","222","0","25","78","119","1,006","165","785","56","10"
"Prospect Park","6,545","30","0","0","8","22","171","26","139","6","0"
"Pulaski Township, Lawrence County","3,393","1","0","0","0","1","30","7","23","0","0"
"Punxsutawney","5,855","53","0","2","0","51","105","14","90","1","3"
"Pymatuning Township","3,555","4","0","0","1","3","119","28","85","6","0"
"Quakertown","8,690","40","0","2","6","32","241","29","209","3","8"
"Quarryville","2,184","7","0","1","3","3","55","7","48","0","0"
"Raccoon Township","3,218","1","0","1","0","0","13","6","7","0","0"
"Radnor Township","31,260","23","0","0","6","17","368","54","306","8","0"
"Ralpho Township","3,938","3","0","0","0","3","14","3","10","1","0"
"Rankin","2,101","10","0","0","0","10","3","3","0","0","0"
"Reading","81,370","767","10","21","384","352","3,662","1,425","1,582","655","29"
"Redstone Township","5,959","2","0","0","1","1","11","6","5","0","0"
"Resa Regional","2,558","2","0","0","0","2","10","4","5","1","0"
"Rice Township","3,098","5","0","0","1","4","7","3","3","1","0"
"Richland","1,514","0","0","0","0","0","0","0","0","0","0"
"Richland Township, Bucks County","13,124","5","0","0","4","1","250","29","215","6","1"
"Richland Township, Cambria County","12,562","13","0","1","2","10","549","27","519","3","1"
"Ridgway","4,013","8","0","3","1","4","196","38","153","5","1"
"Ridley Park","7,048","12","0","2","0","10","77","9","64","4","0"
"Ridley Township","30,135","63","1","5","21","36","568","99","438","31","2"
"Ringtown","759","0","0","0","0","0","3","0","3","0","0"
"Riverside","1,871","0","0","0","0","0","9","1","8","0","0"
"Roaring Brook Township","1,815","1","0","0","0","1","29","7","22","0","1"
"Roaring Spring","2,259","1","0","0","0","1","69","5","60","4","0"
"Robeson Township","7,807","6","0","0","1","5","75","12","52","11","1"
"Robinson Township, Allegheny County","13,742","21","0","1","5","15","320","19","294","7","1"
"Robinson Township, Washington County","2,144","0","0","0","0","0","30","3","26","1","0"
"Rochester Township","2,839","3","0","0","0","3","79","6","69","4","0"
"Rockledge","2,491","4","0","0","0","4","46","11","33","2","1"
"Rosslyn Farms","421","0","0","0","0","0","0","0","0","0","0"
"Ross Township","30,615","33","0","1","12","20","802","101","687","14","0"
"Rostraver Township","11,729","12","0","2","8","2","429","66","353","10","0"
"Royalton","964","0","0","0","0","0","2","2","0","0","0"
"Royersford","4,763","16","0","1","1","14","80","16","62","2","1"
"Rush Township","3,756","8","0","1","0","7","115","6","108","1","0"
"Ryan Township","2,550","3","0","0","0","3","8","2","6","0","0"
"Sadsbury Township, Chester County","3,443","2","0","0","1","1","4","0","4","0","0"
"Salem Township, Luzerne County","4,121","5","0","0","0","5","36","7","29","0","0"
"Salisbury Township","14,197","7","0","0","3","4","263","54","201","8","0"
"Saltsburg","874","1","0","0","0","1","8","0","8","0","0"
"Sandy Lake","685","1","0","0","1","0","3","1","2","0","0"
"Sandy Township","11,527","9","0","0","0","9","272","40","219","13","2"
"Sankertown","649","1","0","0","1","0","6","1","5","0","0"
"Saxton","756","0","0","0","0","0","0","0","0","0","0"
"Scott Township, Allegheny County","15,778","13","0","1","4","8","248","44","197","7","0"
"Scott Township, Columbia County","5,049","1","0","1","0","0","84","2","82","0","0"
"Scott Township, Lackawanna County","4,911","4","0","0","0","4","14","12","2","0","0"
"Scranton","71,920","234","1","23","103","107","2,422","675","1,631","116","26"
"Selinsgrove","5,465","129","0","4","4","121","192","34","149","9","2"
"Seven Springs","99","0","0","0","0","0","5","0","5","0","0"
"Seward","451","0","0","0","0","0","1","1","0","0","0"
"Sewickley Heights","975","0","0","0","0","0","7","0","7","0","0"
"Shaler Township","27,862","20","1","1","5","13","259","43","213","3","2"
"Shamokin","7,337","4","0","0","0","4","29","6","22","1","1"
"Shamokin Dam","1,451","3","0","1","0","2","45","4","41","0","0"
"Sharon","14,672","104","1","12","29","62","618","246","357","15","9"
"Sharon Hill","5,367","51","0","2","11","38","159","18","131","10","0"
"Sharpsburg","3,281","17","0","0","1","16","98","24","64","10","0"
"Sharpsville","4,040","71","0","0","2","69","90","9","80","1","0"
"Shenandoah","5,121","20","0","1","10","9","137","23","110","4","1"
"Shenango Township, Lawrence County","7,652","8","0","2","2","4","211","42","159","10","0"
"Shillington","5,042","3","0","0","0","3","131","7","115","9","0"
"Shippensburg","5,609","6","0","1","2","3","80","14","61","5","0"
"Shiremanstown","1,466","2","0","0","0","2","3","1","2","0","0"
"Shohola Township","2,541","1","0","0","0","1","31","19","12","0","0"
"Silver Lake Township","1,719","3","0","0","0","3","16","3","11","2","0"
"Silver Spring Township","14,067","2","1","0","1","0","167","17","148","2","0"
"Sinking Spring","3,767","10","0","1","1","8","69","11","52","6","1"
"Slatington","4,452","9","0","0","0","9","82","9","70","3","0"
"Slippery Rock","2,957","4","0","2","0","2","15","3","12","0","0"
"Smethport","1,547","0","0","0","0","0","24","9","14","1","0"
"Smithfield","792","0","0","0","0","0","0","0","0","0","0"
"Smithton Borough","406","0","0","0","0","0","4","3","1","0","0"
"Smith Township","4,508","0","0","0","0","0","0","0","0","0","0"
"Solebury Township","8,957","0","0","0","0","0","78","18","56","4","0"
"Somerset","6,294","14","0","1","3","10","201","36","158","7","0"
"Souderton","6,601","11","1","0","2","8","61","5","53","3","0"
"South Abington Township","9,588","7","0","0","0","7","85","12","71","2","0"
"South Beaver Township","2,845","1","0","0","0","1","34","9","25","0","0"
"South Buffalo Township","2,771","0","0","0","0","0","20","4","16","0","1"
"South Centre Township","1,924","1","0","0","0","1","94","13","79","2","1"
"South Coatesville","1,185","15","0","1","0","14","20","4","11","5","0"
"South Connellsville Borough","2,121","1","0","0","0","1","9","0","9","0","0"
"Southern Regional Lancaster County","3,914","7","0","0","0","7","40","3","37","0","0"
"Southern Regional York County","10,136","8","0","1","5","2","168","25","141","2","7"
"South Fayette Township","13,359","5","1","1","1","2","70","12","58","0","1"
"South Fork","1,018","0","0","0","0","0","0","0","0","0","0"
"South Greensburg","2,216","3","0","0","0","3","27","7","20","0","0"
"South Heidelberg Township","7,542","9","0","1","0","8","70","6","63","1","1"
"South Heights","487","0","0","0","0","0","0","0","0","0","0"
"South Lebanon Township","8,867","3","0","0","0","3","110","24","86","0","0"
"South Londonderry Township","7,691","2","0","1","1","0","55","18","36","1","0"
"South Park Township","14,057","4","0","0","1","3","51","21","28","2","0"
"South Strabane Township","8,975","16","0","6","4","6","417","18","393","6","0"
"Southwestern Regional","18,477","17","1","6","0","10","120","18","100","2","1"
"Southwest Greensburg","2,187","15","1","2","0","12","56","11","45","0","0"
"Southwest Mercer County Regional","11,071","19","0","2","6","11","189","50","123","16","4"
"Southwest Regional","2,918","2","0","0","0","2","44","15","29","0","0"
"South Whitehall Township","20,110","37","0","3","9","25","629","80","544","5","1"
"Spring City","3,438","11","0","1","0","10","73","11","62","0","0"
"Springdale","3,474","3","0","0","0","3","52","3","49","0","0"
"Springdale Township","1,650","3","0","0","0","3","15","5","10","0","0"
"Springettsbury Township","25,205","39","0","2","20","17","911","64","832","15","1"
"Springfield Township, Delaware County","22,990","21","2","1","6","12","673","39","618","16","1"
"Springfield Township, Montgomery County","18,926","31","0","0","5","26","291","61","225","5","2"
"Spring Garden Township","12,218","25","0","1","13","11","494","60","422","12","0"
"Spring Township, Berks County","27,157","11","0","1","1","9","327","39","274","14","2"
"Spring Township, Centre County","7,243","0","0","0","0","0","25","1","22","2","0"
"Spring Township, Snyder County","1,569","0","0","0","0","0","4","1","3","0","0"
"State College","54,649","74","0","9","16","49","892","111","769","12","18"
"St. Clair Boro","2,962","2","0","0","2","0","111","2","109","0","0"
"St. Clair Township","1,338","0","0","0","0","0","0","0","0","0","0"
"Steelton","5,636","36","0","6","17","13","284","91","176","17","1"
"Stewartstown","2,036","3","0","0","1","2","49","10","37","2","1"
"St. Marys City","13,273","12","1","2","1","8","170","25","141","4","0"
"Stockertown","773","0","0","0","0","0","1","1","0","0","0"
"Stoneboro","1,007","0","0","0","0","0","7","0","6","1","0"
"Stowe Township","6,029","29","0","4","5","20","133","43","90","0","0"
"Strasburg","2,802","3","0","1","0","2","26","5","20","1","3"
"Stroud Area Regional","35,282","106","0","22","41","43","1,444","154","1,252","38","3"
"Sugarcreek","4,932","6","0","1","0","5","60","3","55","2","0"
"Sugarloaf Township, Luzerne County","4,112","0","0","0","0","0","21","1","20","0","0"
"Sugar Notch","957","0","0","0","0","0","15","2","13","0","0"
"Summerhill Township","2,554","1","0","0","0","1","34","4","29","1","0"
"Summit Hill","2,981","0","0","0","0","0","7","2","5","0","0"
"Summit Township","2,229","3","0","0","0","3","18","6","12","0","0"
"Sunbury","9,784","74","1","4","6","63","236","45","178","13","8"
"Susquehanna Depot","1,538","0","0","0","0","0","10","5","4","1","0"
"Susquehanna Regional","7,673","2","0","1","0","1","91","15","74","2","1"
"Susquehanna Township, Dauphin County","23,556","50","1","9","12","28","467","59","399","9","1"
"Sutersville","586","0","0","0","0","0","0","0","0","0","0"
"Swarthmore","6,161","1","0","1","0","0","83","21","61","1","0"
"Swatara Township","22,781","158","0","1","31","126","700","111","575","14","6"
"Sweden Township","711","0","0","0","0","0","0","0","0","0","0"
"Swissvale","8,721","109","0","0","25","84","272","82","177","13","1"
"Swoyersville","4,830","11","0","1","1","9","116","26","86","4","0"
"Sykesville","1,152","0","0","0","0","0","0","0","0","0","0"
"Tamaqua","6,525","9","0","3","2","4","220","31","182","7","2"
"Tarentum","4,501","20","0","2","4","14","149","28","118","3","0"
"Tatamy","1,112","0","0","0","0","0","14","0","14","0","0"
"Taylor","6,134","6","0","0","0","6","162","18","141","3","1"
"Telford","4,632","17","0","2","1","14","75","9","64","2","2"
"Throop","4,061","19","0","1","1","17","51","12","34","5","0"
"Tiadaghton Valley Regional","6,613","31","0","0","1","30","87","4","76","7","0"
"Tidioute","713","0","0","0","0","0","4","0","4","0","0"
"Tilden Township","3,895","3","0","0","1","2","53","1","49","3","0"
"Tinicum Township, Bucks County","4,259","3","0","2","0","1","26","5","21","0","0"
"Tinicum Township, Delaware County","4,237","22","0","0","2","20","223","17","183","23","0"
"Titusville","5,687","11","1","1","2","7","149","25","121","3","0"
"Towamencin Township","17,830","26","0","3","3","20","184","24","156","4","1"
"Towanda","2,796","10","0","4","0","6","51","12","38","1","0"
"Tower City","1,313","0","0","0","0","0","7","1","6","0","0"
"Trafford","3,080","17","0","2","3","12","19","10","9","0","0"
"Tredyffrin Township","29,336","10","0","0","2","8","249","26","220","3","0"
"Troy","1,445","3","0","0","0","3","30","7","23","0","0"
"Tulpehocken Township","3,611","2","0","0","0","2","17","5","11","1","0"
"Tunkhannock","1,760","5","0","0","0","5","29","5","20","4","1"
"Tunkhannock Township, Wyoming County","4,294","3","0","0","0","3","52","10","39","3","0"
"Turtle Creek","5,489","15","0","0","0","15","20","3","16","1","1"
"Tyrone","5,216","13","0","0","1","12","127","22","104","1","0"
"Union City","3,295","5","0","3","2","0","57","11","46","0","1"
"Union Dale","341","0","0","0","0","0","0","0","0","0","0"
"Uniontown","11,514","52","0","1","14","37","526","120","371","35","0"
"Union Township, Lawrence County","4,992","5","0","0","2","3","185","18","166","1","2"
"Union Township, Schuylkill County","1,348","0","0","0","0","0","0","0","0","0","0"
"Upland","2,889","58","0","1","6","51","116","39","71","6","0"
"Upper Allen Township","18,659","0","0","0","0","0","156","19","131","6","1"
"Upper Burrell Township","2,128","2","0","1","0","1","20","3","17","0","0"
"Upper Chichester Township","17,847","43","1","2","19","21","464","82","364","18","2"
"Upper Darby Township","79,046","439","4","17","240","178","2,084","317","1,637","130","8"
"Upper Dublin Township","26,118","22","0","3","3","16","332","44","285","3","1"
"Upper Gwynedd Township","16,481","17","1","2","2","12","142","11","129","2","1"
"Upper Leacock Township","8,785","13","0","0","2","11","99","29","66","4","0"
"Upper Makefield Township","8,691","5","0","0","0","5","107","24","82","1","0"
