"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Manasquan","6,309","4","0","0","1","3","167","31","136","0","2"
"Manchester Township","42,400","24","0","1","2","21","459","140","310","9","7"
"Mansfield Township, Burlington County","8,405","2","0","1","1","0","119","13","105","1","1"
"Mansfield Township, Warren County","8,139","7","0","1","1","5","133","25","107","1","1"
"Mantoloking","461","0","0","0","0","0","36","3","33","0","0"
"Mantua Township","15,414","12","0","3","4","5","278","54","223","1","2"
"Manville","10,996","13","0","0","6","7","215","14","173","28","1"
"Maple Shade Township","19,297","27","0","2","10","15","424","102","287","35","2"
"Maplewood Township","21,944","58","2","1","32","23","443","106","300","37","2"
"Margate City","8,612","5","0","1","2","2","191","23","167","1","2"
"Marlboro Township","41,231","15","0","0","3","12","450","93","344","13","4"
"Matawan","9,175","5","0","0","4","1","96","28","64","4","0"
"Maywood","9,166","2","0","0","2","0","101","28","69","4","0"
"Medford Lakes","4,129","0","0","0","0","0","74","8","66","0","0"
"Medford Township","22,914","8","0","1","3","4","234","43","188","3","0"
"Mendham","5,110","1","0","0","0","1","25","4","21","0","0"
"Mendham Township","5,564","1","0","0","0","1","26","4","22","0","0"
"Merchantville","3,784","3","0","0","0","3","65","15","49","1","0"
"Metuchen","13,200","10","0","1","7","2","202","27","168","7","0"
"Middlesex","13,732","7","0","0","6","1","144","21","114","9","0"
"Middle Township","16,580","75","1","7","18","49","664","165","473","26","3"
"Middletown Township","66,915","42","0","4","11","27","830","151","656","23","0"
"Midland Park","6,783","6","0","0","0","6","71","9","62","0","0"
"Millburn Township","18,548","20","0","0","12","8","504","55","437","12","2"
"Milltown","7,007","4","0","1","1","2","102","12","87","3","0"
"Millville","29,497","169","1","7","58","103","1,216","265","919","32","6"
"Mine Hill Township","3,604","0","0","0","0","0","29","7","21","1","2"
"Monmouth Beach","3,590","1","0","1","0","0","51","12","37","2","1"
"Monroe Township, Gloucester County","33,950","41","0","4","11","26","797","211","560","26","4"
"Monroe Township, Middlesex County","38,777","21","2","0","8","11","283","39","231","13","3"
"Montclair","37,425","75","0","4","41","30","630","181","426","23","3"
"Montgomery Township","23,760","6","0","1","4","1","138","36","100","2","0"
"Montvale","7,746","2","0","0","1","1","54","2","51","1","0"
"Montville Township","21,253","6","0","0","2","4","128","28","96","4","1"
"Moonachie","2,770","5","0","0","1","4","58","15","35","8","0"
"Moorestown Township","19,653","25","0","5","14","6","520","67","445","8","3"
"Morris Plains","5,954","4","0","1","2","1","87","15","72","0","0"
"Morristown","19,085","78","0","0","29","49","456","95","347","14","1"
"Morris Township","21,418","19","0","1","3","15","114","50","60","4","0"
"Mountain Lakes","4,306","5","0","0","0","5","57","5","52","0","0"
"Mountainside","6,638","1","0","0","0","1","62","8","49","5","0"
"Mount Arlington","5,862","3","0","0","1","2","51","11","40","0","0"
"Mount Ephraim","4,443","13","0","0","9","4","156","20","122","14","0"
"Mount Holly Township","10,246","31","1","0","14","16","279","46","225","8","0"
"Mount Laurel Township","39,696","36","0","5","12","19","642","88","532","22","1"
"Mount Olive Township","26,431","12","0","5","1","6","272","46","222","4","5"
"Mullica Township","6,104","12","0","0","2","10","109","43","62","4","0"
"National Park","3,258","5","0","1","1","3","61","15","43","3","1"
"Neptune City","5,116","17","0","2","9","6","208","33","166","9","0"
"Neptune Township","28,586","132","1","7","59","65","1,673","358","1,256","59","6"
"Netcong","3,244","2","0","0","0","2","61","11","50","0","1"
"Newark","280,379","2,885","90","79","1,604","1,112","9,209","1,928","3,661","3,620","51"
"New Brunswick","52,245","361","3","16","164","178","1,372","410","842","120","10"
"Newfield","1,689","0","0","0","0","0","29","9","18","2","0"
"New Hanover Township","9,455","0","0","0","0","0","19","4","14","1","1"
"New Milford","16,005","5","0","1","4","0","100","13","82","5","0"
"New Providence","12,126","3","0","0","0","3","133","30","103","0","0"
"Newton","8,161","5","0","0","2","3","142","22","119","1","0"
"North Arlington","14,721","12","0","0","6","6","188","54","114","20","2"
"North Bergen Township","54,933","90","0","4","43","43","761","136","504","121","5"
"North Brunswick Township","40,123","57","1","2","16","38","747","137","547","63","1"
"North Caldwell","7,086","4","0","0","0","4","27","16","10","1","1"
"Northfield","7,965","2","0","0","2","0","91","26","64","1","0"
"North Haledon","9,058","4","0","0","0","4","30","7","20","3","0"
"North Hanover Township","7,421","8","0","0","0","8","72","30","41","1","3"
"North Plainfield","21,373","61","0","2","35","24","448","69","346","33","2"
"Northvale","4,874","1","0","0","1","0","16","0","16","0","0"
"North Wildwood","4,840","14","1","1","2","10","352","43","308","1","0"
"Norwood","6,290","3","0","0","0","3","21","4","16","1","0"
"Nutley Township","26,145","24","0","1","4","19","291","74","201","16","0"
"Oakland","13,454","4","0","0","1","3","137","16","120","1","1"
"Oaklyn","4,047","7","0","0","6","1","136","44","90","2","4"
"Ocean City","14,725","27","0","4","9","14","894","189","700","5","1"
"Ocean Gate","2,171","2","0","0","0","2","29","10","19","0","0"
"Oceanport","5,755","7","0","1","2","4","81","23","57","1","3"
"Ocean Township, Monmouth County","28,503","41","1","1","15","24","819","119","680","20","7"
"Ocean Township, Ocean County","9,501","5","0","1","0","4","130","19","108","3","0"
"Ogdensburg","2,565","0","0","0","0","0","34","9","25","0","0"
