"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Naples","1,365","12","0","1","1","10","59","39","19","1","1"
"Nash","2,474","3","0","0","2","1","66","27","38","1","0"
"Nassau Bay","3,988","7","1","2","2","2","108","21","81","6","0"
"Navasota","7,662","69","0","2","3","64","221","44","170","7","2"
"Nederland","15,875","63","0","15","14","34","513","124","361","28","0"
"Needville","3,554","4","0","1","0","3","37","8","25","4","1"
"New Boston","4,765","15","0","0","2","13","208","54","143","11","1"
"New Braunfels","57,796","121","0","10","25","86","1,966","373","1,530","63","6"
"New Deal","794","2","0","1","0","1","4","1","3","0","0"
"Nixon","2,277","2","0","0","0","2","5","1","3","1","0"
"Nocona","3,197","3","0","0","0","3","26","10","14","2","0"
