"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson2"
"Lockport","25,986","35","1","4","4","26","312","31","275","6","3"
"Lombard","42,394","53","0","5","12","36","1,187","94","1,069","24","1"
"Loves Park","24,660","86","0","17","29","40","864","175","650","39","4"
"Lyons","10,075","21","1","0","8","12","261","61","192","8","4"
"Machesney Park","22,686","59","0","7","5","47","706","155","532","19","1"
"Macomb","19,674","26","0","5","1","20","412","55","352","5","0"
"Mahomet","6,784","11","0","1","1","9","74","16","56","2","0"
"Manhattan","7,858","6","0","0","0","6","36","3","33","0","0"
"Maple Park","1,352","0","0","0","0","0","5","0","5","0","0"
"Marissa","1,965","6","0","0","2","4","51","18","31","2","2"
"Maroa","1,538","6","0","0","0","6","18","4","13","1","0"
"Martinsville","1,178","2","0","0","1","1","35","15","20","0","0"
"Mascoutah","6,838","4","0","1","2","1","95","6","89","0","0"
"Mattoon","16,834","91","2","21","5","63","486","141","323","22","10"
"Maywood","24,448","221","3","9","98","111","962","297","562","103","3"
"McCook","232","11","0","0","0","11","32","4","16","12","0"
"McHenry","27,477","37","1","9","2","25","542","55","480","7","3"
"McLean","790","0","0","0","0","0","5","0","5","0","0"
"Melrose Park","21,405","57","0","10","15","32","628","93","439","96","2"
"Mendota","6,908","3","0","1","1","1","177","24","152","1","0"
"Meredosia","942","0","0","0","0","0","6","2","4","0","0"
"Metropolis","6,414","45","0","7","6","32","278","50","226","2","4"
"Midlothian","13,361","42","0","2","29","11","345","104","226","15","5"
"Milan","5,124","11","0","4","1","6","130","23","98","9","0"
"Milledgeville","903","1","0","0","0","1","29","7","22","0","8"
"Millstadt","3,413","8","0","1","0","7","39","19","19","1","1"
"Minooka","11,652","7","0","0","1","6","173","20","153","0","0"
"Mokena","19,567","12","1","4","1","6","214","20","184","10","5"
"Moline","42,510","216","1","26","22","167","1,487","302","1,140","45","3"
"Momence","3,022","31","0","0","1","30","49","14","35","0","0"
"Monmouth","9,092","56","1","6","5","44","473","78","380","15","4"
"Montgomery","16,835","23","0","4","6","13","348","61","281","6","2"
"Monticello","5,341","12","0","0","2","10","58","8","48","2","1"
"Morris","14,035","33","0","5","5","23","505","65","432","8","6"
"Morrison","4,245","5","0","1","0","4","76","19","57","0","0"
"Morton","16,115","8","0","0","2","6","168","44","116","8","1"
"Morton Grove","22,177","11","0","3","3","5","396","75","306","15","0"
"Mount Carmel","7,227","21","0","7","0","14","114","24","83","7","2"
"Mount Carroll","1,615","1","0","0","0","1","44","7","35","2","0"
"Mount Morris","3,065","1","0","0","0","1","51","8","42","1","0"
"Mount Prospect","52,190","35","1","5","4","25","666","72","567","27","0"
"Mount Pulaski","1,549","2","0","0","0","2","13","1","12","0","0"
"Mount Zion","5,214","4","0","1","1","2","54","10","43","1","1"
"Moweaqua","1,798","0","0","0","0","0","3","2","1","0","0"
"Mundelein","33,921","12","0","3","3","6","421","57","358","6","2"
"New Athens","1,979","0","0","0","0","0","18","4","14","0","0"
"New Lenox","24,716","10","0","1","2","7","266","18","244","4","2"
"Normal","53,014","146","0","11","38","97","1,497","350","1,109","38","2"
"Norridge","13,664","14","0","2","6","6","539","50","479","10","2"
"North Aurora","16,276","35","0","6","3","26","283","28","253","2","0"
"Northbrook","33,432","8","0","3","2","3","450","63","379","8","2"
"Northfield","5,396","0","0","0","0","0","112","18","92","2","0"
"Northlake","11,213","11","1","0","5","5","395","42","340","13","2"
"North Riverside","6,092","16","0","2","7","7","541","20","506","15","0"
"Oak Brook","8,753","3","1","0","0","2","609","13","591","5","0"
"Oakbrook Terrace","2,371","3","0","0","1","2","121","8","111","2","0"
"Oak Forest","27,339","39","0","3","15","21","459","88","356","15","5"
"Oak Lawn","52,172","89","1","5","40","43","1,117","166","885","66","5"
"Oak Park","52,629","192","1","5","138","48","1,725","380","1,274","71","2"
"Oakwood","1,405","0","0","0","0","0","15","7","8","0","0"
"Oakwood Hills","2,390","1","0","0","0","1","19","8","11","0","0"
"Oblong","1,491","14","0","0","0","14","20","12","8","0","1"
"O'Fallon","28,102","33","0","12","11","10","704","114","572","18","1"
"Ogden","712","0","0","0","0","0","0","0","0","0","0"
"Oglesby","3,644","5","0","0","0","5","46","3","41","2","2"
"Old Shawneetown","245","1","0","0","0","1","4","1","3","0","0"
"Olney","8,267","26","0","10","0","16","311","52","245","14","3"
"Olympia Fields","4,665","10","0","3","4","3","204","23","171","10","1"
"Orion","1,654","0","0","0","0","0","25","1","24","0","0"
"Orland Park","55,051","23","1","1","7","14","1,159","38","1,106","15","3"
