"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Dickson","12,894","125","1","19","12","93","811","121","620","70","5"
"Dover","1,479","0","0","0","0","0","31","4","26","1","0"
"Dresden","2,739","7","0","0","0","7","81","25","53","3","0"
"Dunlap","4,588","33","0","4","0","29","120","23","81","16","1"
"Dyer","2,435","3","0","0","0","3","35","8","26","1","0"
"Dyersburg","17,589","157","0","12","20","125","1,361","294","954","113","8"
"Eagleville","467","0","0","0","0","0","2","0","2","0","0"
"East Ridge","20,220","145","0","7","17","121","1,392","322","959","111","5"
"Elizabethton","14,140","64","0","2","5","57","692","113","556","23","3"
"Elkton","512","0","0","0","0","0","5","2","3","0","0"
"Englewood","1,659","1","0","0","0","1","53","6","42","5","0"
"Erin","1,458","4","0","1","0","3","48","6","37","5","2"
"Erwin","5,901","18","3","0","0","15","422","35","382","5","1"
"Estill Springs","2,193","1","0","0","0","1","43","13","27","3","0"
"Ethridge","558","4","0","0","0","4","8","0","8","0","1"
"Etowah","3,746","9","0","0","1","8","229","43","179","7","2"
"Fairview","6,842","24","0","4","0","20","192","23","155","14","0"
"Fayetteville","7,070","72","0","1","8","63","378","63","298","17","3"
"Franklin","48,697","115","2","7","14","92","906","97","751","58","5"
"Friendship","616","3","0","0","0","3","15","5","10","0","0"
"Gadsden","562","3","0","0","2","1","7","3","4","0","0"
"Gainesboro","874","5","0","0","0","5","59","15","43","1","0"
"Gallatin","25,923","132","0","5","20","107","746","125","579","42","3"
"Gallaway","735","3","0","0","0","3","8","2","4","2","0"
"Gates","879","0","0","0","0","0","11","6","5","0","0"
"Gatlinburg","4,221","28","0","4","1","23","462","106","327","29","2"
"Germantown","37,950","37","0","3","13","21","690","120","533","37","6"
"Gibson","415","0","0","0","0","0","10","3","6","1","0"
"Gleason","1,448","11","0","2","0","9","37","13","23","1","1"
"Goodlettsville","15,270","87","0","3","26","58","876","111","705","60","2"
"Grand Junction","321","8","0","1","0","7","18","4","10","4","0"
"Graysville","1,453","6","0","0","0","6","57","4","50","3","2"
"Greenbrier","5,990","26","1","1","1","23","113","26","76","11","0"
"Greeneville","15,463","106","0","9","24","73","1,384","226","1,083","75","1"
"Greenfield","2,121","7","0","1","0","6","26","6","20","0","0"
"Halls","2,284","12","0","1","0","11","110","46","59","5","7"
"Harriman","6,828","57","1","2","11","43","500","119","343","38","1"
"Henderson","6,027","35","1","2","8","24","266","58","198","10","2"
"Hendersonville","44,327","143","1","7","14","121","950","162","714","74","11"
"Henning","1,282","20","0","0","0","20","40","14","24","2","1"
"Henry","535","2","0","0","0","2","8","1","7","0","0"
"Hohenwald","3,828","25","1","0","1","23","61","15","42","4","1"
"Hollow Rock","968","7","0","0","0","7","10","3","4","3","0"
"Hornbeak","432","0","0","0","0","0","3","1","2","0","0"
