"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Benbrook","22,002","36","0","12","5","19","530","123","363","44","4"
"Bertram","1,305","6","0","0","0","6","16","2","13","1","0"
"Beverly Hills","2,129","9","0","2","1","6","151","25","109","17","0"
"Big Sandy","1,357","3","0","0","0","3","40","22","17","1","0"
"Big Spring","24,927","87","1","18","13","55","872","346","483","43","4"
"Bishop","3,296","5","0","1","0","4","200","13","184","3","0"
"Bloomburg","376","0","0","0","0","0","2","1","1","0","0"
"Blue Mound","2,414","1","0","0","0","1","53","9","39","5","0"
"Boerne","7,517","10","0","2","1","7","238","42","189","7","2"
"Bogata","1,336","3","0","0","0","3","22","3","17","2","2"
"Bonham","10,611","51","1","1","3","46","477","137","316","24","0"
"Borger","13,620","69","0","13","6","50","926","178","705","43","5"
"Bovina","1,874","1","0","0","0","1","9","4","3","2","2"
"Bowie","5,560","12","0","4","6","2","507","90","393","24","2"
"Brady","5,536","32","0","1","1","30","185","77","105","3","0"
"Brazoria","2,934","11","0","0","2","9","69","22","44","3","1"
"Breckenridge","5,721","0","0","0","0","0","128","55","69","4","5"
"Bremond","909","5","0","0","0","5","18","9","6","3","0"
"Brenham","14,275","83","1","4","10","68","554","176","345","33","2"
"Bridge City","8,873","19","1","1","2","15","196","55","127","14","2"
"Bridgeport","5,493","23","1","0","1","21","221","66","140","15","0"
"Brookshire","3,631","17","1","1","7","8","101","27","67","7","1"
"Brookside Village","2,062","9","0","0","1","8","23","5","15","3"," "
"Brownfield","9,455","26","0","2","4","20","225","59","154","12","1"
"Brownsville","163,877","903","4","53","128","718","8,313","1,236","6,647","430","8"
"Brownwood","19,787","82","1","8","12","61","1,145","206","890","49","4"
"Bruceville-Eddy","1,569","0","0","0","0","0","21","4","16","1","0"
"Bryan","67,407","617","6","45","93","473","4,216","1,207","2,784","225","16"
"Bullard","1,490","2","0","0","0","2","75","15","55","5","1"
"Bulverde","4,290","8","0","0","0","8","84","13","71","0","0"
"Burkburnett","10,686","5","0","0","2","3","188","70","118","0","2"
"Burleson","28,391","49","0","6","16","27","1,377","169","1,117","91","4"
"Burnet","5,504","17","0","2","0","15","95","32","59","4","0"
"Caddo Mills","1,230","2","0","0","0","2","10","4","6","0","0"
"Caldwell","3,867","11","0","0","2","9","32","18","14","0","0"
"Calvert","1,425","8","0","0","0","8","42","24","15","3","1"
"Cameron","5,959","8","0","0","3","5","310","82","222","6","0"
"Caney City","262","3","0","0","0","3","10","4","5","1","0"
"Canton","3,601","16","0","4","3","9","122","20","95","7","0"
"Canyon","13,275","3","0","1","0","2","203","29","169","5","0"
