"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Berks-Lehigh Regional","26,655","10","0","4","3","3","350","53","276","21","3"
"Berlin","2,132","0","0","0","0","0","0","0","0","0","0"
"Bern Township","7,064","17","1","1","0","15","76","12","55","9","0"
"Berwick","10,361","34","0","21","3","10","369","63","278","28","2"
"Bessemer","1,127","0","0","0","0","0","3","1","1","1","0"
"Bethel Park","32,342","18","0","1","5","12","339","48","279","12","1"
"Bethel Township, Berks County","4,421","0","0","0","0","0","48","7","39","2","0"
"Bethel Township, Delaware County","9,317","7","0","1","1","5","91","9","77","5","0"
"Bethlehem Township","23,583","65","0","2","10","53","425","29","369","27","1"
"Biglerville","1,153","1","0","0","0","1","19","0","16","3","0"
"Birdsboro","5,196","9","0","2","1","6","83","10","67","6","1"
"Birmingham Township","4,269","6","0","0","0","6","28","1","26","1","0"
"Blairsville","3,463","10","1","0","3","6","103","12","82","9","0"
"Blakely","6,823","5","0","0","4","1","51","9","39","3","0"
"Blawnox","1,481","2","0","0","0","2","4","1","2","1","0"
"Bloomsburg Town","12,926","18","0","2","2","14","201","25","172","4","2"
"Boyertown","3,949","7","0","1","3","3","95","13","76","6","2"
"Brackenridge","3,325","3","0","0","3","0","108","20","81","7","0"
"Bradford","8,659","35","0","3","0","32","308","38","259","11","2"
"Bradford Township","4,800","17","0","0","2","15","59","3","52","4","0"
"Brandywine Regional","9,862","19","0","0","0","19","95","6","85","4","1"
"Brecknock Township, Berks County","4,827","3","0","0","0","3","22","6","13","3","0"
"Brentwood","9,820","22","0","2","10","10","187","26","137","24","0"
"Bridgeport","4,406","15","0","0","1","14","151","19","119","13","0"
"Bridgeville","5,026","8","0","2","2","4","68","16","43","9","0"
"Brighton Township","7,975","6","0","0","1","5","50","4","44","2","0"
"Bristol","9,819","30","0","3","16","11","438","54","347","37","2"
"Brockway","2,103","0","0","0","0","0","6","1","5","0","0"
"Brookhaven","7,856","22","0","0","3","19","227","19","193","15","0"
"Brookville","4,081","8","0","2","0","6","72","3","67","2","0"
"Brownsville","2,692","12","0","0","2","10","68","18","39","11","0"
"Bryn Athyn","1,355","0","0","0","0","0","12","1","10","1","0"
"Buckingham Township","18,486","8","0","0","0","8","173","22","146","5","0"
"Buffalo Township","7,176","26","0","0","4","22","122","36","82","4","0"
"Butler","14,534","92","3","5","18","66","639","112","527","0","3"
"Butler Township, Butler County","17,045","40","1","1","6","32","478","31","435","12","2"
"California","5,076","16","0","3","4","9","123","30","87","6","3"
"Cambria Township","6,210","13","0","0","4","9","116","7","99","10","0"
"Cambridge Springs","2,284","5","0","1","0","4","35","3","31","1","0"
"Camp Hill","7,431","9","0","0","4","5","125","18","104","3","2"
"Carbondale","9,356","12","0","5","1","6","178","31","138","9","0"
"Carlisle","18,124","42","1","4","24","13","633","65","552","16","5"
"Carnegie","8,156","29","1","3","8","17","216","42","152","22","1"
"Carrolltown","997","1","0","0","0","1","30","1","29","0","0"
"Carroll Township, Washington County","5,596","15","0","0","1","14","53","5","44","4","1"
"Carroll Township, York County","5,168","9","1","2","1","5","157","21","129","7","0"
"Castle Shannon","8,276","19","0","0","7","12","174","35","130","9","2"
"Catawissa","1,558","3","0","0","0","3","60","10","49","1","0"
"Center Township","11,756","21","0","2","7","12","365","47","300","18","1"
"Centerville","3,297","0","0","0","0","0","25","10","13","2","0"
"Central Berks Regional","7,474","19","1","3","10","5","164","25","112","27","0"
"Chalfont","4,202","0","0","0","0","0","22","0","22","0","0"
"Chambersburg","17,977","120","1","7","39","73","725","152","538","35","0"
"Chartiers Township","7,220","3","0","0","2","1","69","9","56","4","0"
"Cheltenham Township","36,812","110","1","6","74","29","955","159","693","103","1"
"Chester","37,091","984","18","21","241","704","1,468","444","740","284","25"
"Chester Township","4,509","63","0","3","9","51","38","10","16","12","0"
"Cheswick","1,792","0","0","0","0","0","5","1","4","0","0"
"Chippewa Township","9,877","4","0","0","2","2","234","19","212","3","0"
"Christiana","1,092","1","0","0","0","1","4","1","3","0","0"
"Churchill","3,353","18","0","0","1","17","40","8","30","2","0"
"Clairton","8,088","56","0","5","29","22","288","93","171","24","0"
"Clarion","5,512","6","0","0","3","3","113","12","99","2","0"
"Claysville","696","0","0","0","0","0","13","0","13","0","0"
"Clearfield","6,345","17","0","2","7","8","127","19","102","6","0"
"Coaldale","2,172","4","0","0","0","4","3","1","2","0","0"
"Coal Township","10,430","38","0","3","0","35","182","23","144","15","7"
"Coatesville","11,505","151","4","3","81","63","486","101","325","60","3"
"Colebrookdale District","6,413","9","0","1","1","7","165","23","135","7","1"
"Collegeville","5,059","4","0","0","0","4","87","8","76","3","1"
"Collier Township","5,961","8","0","1","4","3","209","20","184","5","5"
"Collingdale","8,509","102","0","3","16","83","265","33","203","29","1"
"Colonial Regional","18,691","22","0","2","9","11","515","53","453","9","2"
"Columbia","10,101","33","1","2","8","22","264","65","176","23","1"
"Colwyn","2,396","32","0","0","3","29","88","18","54","16","0"
"Conemaugh Township, Cambria County","2,546","1","0","0","0","1","12","8","3","1","0"
"Conewago Township, Adams County","6,074","6","0","4","0","2","64","6","57","1","3"
"Conewango Township","3,711","7","0","1","0","6","97","17","77","3","2"
"Conneaut Lake Regional","3,570","5","0","1","0","4","70","16","48","6","0"
"Connellsville","8,652","18","0","3","5","10","368","55","306","7","1"
"Conshohocken","7,718","24","0","3","2","19","200","0","175","25","0"
"Coopersburg","2,572","3","0","0","0","3","44","6","36","2","0"
"Coplay","3,374","9","0","0","2","7","61","5","55","1","0"
"Coraopolis","5,759","66","0","1","9","56","209","43","151","15","0"
"Cornwall","3,450","0","0","0","0","0","23","8","13","2","0"
"Corry","6,554","33","0","1","1","31","60","24","34","2","2"
"Covington Township","2,100","2","0","0","0","2","76","27","46","3","3"
"Crafton","6,295","14","0","0","8","6","131","16","109","6","1"
"Cranberry Township","27,057","45","0","0","14","31","362","23","330","9","2"
"Cresson","1,539","3","0","0","0","3","58","9","46","3","0"
"Cresson Township","4,253","1","0","1","0","0","16","3","13","0","0"
"Croyle Township","2,249","1","0","0","0","1","21","0","21","0","0"
"Cumru Township","17,284","20","0","2","13","5","413","44","328","41","1"
"Curwensville","2,542","6","0","0","0","6","59","17","42","0","1"
"Dallas","2,510","4","0","0","1","3","27","5","19","3","0"
"Dallas Township","8,385","10","0","2","1","7","60","27","30","3","0"
"Danville","4,644","36","0","1","0","35","132","22","108","2","0"
"Darby","10,055","354","0","15","52","287","483","112","280","91","3"
"Decatur Township","3,088","2","0","1","0","1","28","3","25","0","0"
"Delmont","2,500","1","0","0","1","0","70","11","57","2","0"
"Denver","3,649","1","0","1","0","0","125","31","91","3","2"
"Derry Township, Dauphin County","21,833","51","0","6","5","40","633","69","549","15","0"
"Dickson City","5,972","17","0","2","7","8","383","17","356","10","0"
"Donegal Township","2,586","2","0","0","0","2","17","2","13","2","0"
"Dormont","8,704","51","0","2","5","44","140","27","103","10","4"
"Douglass Township, Montgomery","10,226","22","0","3","4","15","194","18","160","16","2"
"Downingtown","7,865","34","1","2","7","24","353","33","307","13","0"
"Doylestown","8,232","19","0","1","2","16","253","30","213","10","0"
"Doylestown Township","18,812","18","0","2","4","12","238","44","187","7","2"
"Dublin Borough","2,185","2","0","0","0","2","3","0","3","0","0"
