"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Sterling","7,895","12","0","3","","1","8","72","21","48","3","0"
"Stockbridge","1,966","4","0","0","","0","4","35","15","20","0","0"
"Stoneham","21,763","11","0","0","","2","9","217","52","154","11","1"
"Stoughton","28,186","80","1","9","","15","55","532","74","422","36","0"
"Stow","6,949","4","0","0","","1","3","24","7","17","0","0"
"Sturbridge","9,399","30","0","7","","5","18","175","25","146","4","2"
"Sudbury","18,312","0","0","0","","0","0","94","12","80","2","0"
"Sutton","9,137","4","0","1","","0","3","106","46","55","5","0"
"Swampscott","13,995","26","0","1","","5","20","266","58","204","4","0"
"Swansea","16,099","34","1","5","","7","21","350","54","279","17","2"
"Taunton","56,264","209","0","15","","52","142","962","433","485","44","5"
"Templeton","8,083","22","0","2","","2","18","81","21","57","3","0"
"Tewksbury","29,953","141","0","14","","9","118","502","68","398","36","2"
"Townsend","9,213","7","0","2","","2","3","117","60","57","0","0"
"Truro","2,016","5","0","0","","0","5","35","12","23","0","0"
"Tyngsboro","12,183","16","0","0","","2","14","129","26","97","6","1"
"Upton","7,690","7","0","1","","1","5","60","22","35","3","0"
"Uxbridge","13,629","21","0","3","","2","16","176","52","115","9","2"
"Wakefield","25,838","49","0","11","","1","37","313","66","233","14","0"
"Wales","1,872","1","0","0","","0","1","10","4","4","2","0"
"Walpole","24,771","11","0","1","","3","7","321","36","279","6","0"
"Waltham","62,446","141","1","22","","28","90","952","212","694","46","6"
"Ware","9,856","42","0","2","","3","37","238","36","198","4","5"
"Wareham","22,567","163","0","20","","21","122","806","222","554","30","12"
"Warren","5,158","33","0","2","","1","30","60","17","39","4","0"
"Watertown","33,254","53","0","6","","5","42","461","61","388","12","0"
"Wayland","13,411","5","0","0","","0","5","42","16","24","2","0"
"Webster","16,871","122","0","9","","21","92","426","85","319","22","8"
"Wellesley","29,053","15","0","0","","1","14","202","54","142","6","0"
"Wellfleet","2,747","4","0","0","","0","4","38","13","24","1","2"
"Westborough","18,563","14","0","3","","3","8","149","15","131","3","0"
"West Boylston","7,821","5","0","4","","0","1","109","23","83","3","0"
"West Bridgewater","6,966","23","0","1","","4","18","142","23","111","8","2"
"Westfield","41,493","103","1","20","","25","57","661","174","464","23","3"
"Westford","23,196","14","0","3","","1","10","121","26","93","2","3"
"Westhampton","1,602","0","0","","0","0","0","5","3","2","0",""
"Westminster","7,377","9","0","0","","0","9","189","17","169","3","0"
"West Newbury","4,419","6","0","1","","0","5","24","6","18","0","0"
"Weston","11,893","3","0","0","","0","3","65","14","49","2","0"
"Westport","15,735","27","0","3","","2","22","198","64","124","10","1"
"West Springfield","28,647","163","0","22","","40","101","1,321","250","985","86","6"
"West Tisbury","2,856","1","0","0","","0","1","26","8","16","2","0"
"Westwood","14,850","20","0","4","","4","12","111","17","87","7","0"
"Weymouth","55,432","195","1","23","","27","144","784","145","604","35","4"
"Whately","1,510","6","0","0","","0","6","17","3","11","3","0"
"Whitman","14,682","53","0","8","","3","42","217","43","164","10","1"
"Wilbraham","14,375","17","0","4","","1","12","235","52","170","13","1"
"Williamsburg","2,474","4","0","0","","0","4","36","12","22","2","0"
"Williamstown","7,682","14","0","3","","1","10","216","43","173","0","0"
"Wilmington","23,187","29","0","5","","6","18","253","65","180","8","2"
"Winchendon","10,551","50","0","4","","2","44","217","19","189","9","5"
"Winchester","22,082","10","0","0","","2","8","194","25","167","2","0"
"Winthrop","18,131","58","0","2","","4","52","211","82","117","12","2"
"Woburn","39,284","83","0","12","","15","56","581","91","469","21","1"
"Worcester","183,454","1,750","9","22","","483","1,236","6,239","1,916","3,924","399","7"
"Wrentham","11,195","8","0","1","","0","7","262","48","206","8","0"
"Yarmouth","23,736","202","0","17","","8","177","668","200","446","22","2"
