"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Union","10,506","48","0","0","","2","46","549","78","450","21","0"
"Unionville","1,835","0","0","0","","0","0","30","7","20","3","0"
"University City","35,186","190","3","19","","69","99","1,369","317","980","72","9"
"Urbana","419","2","0","0","","1","1","4","1","3","0","0"
"Van Buren","826","0","0","0","","0","0","12","2","9","1","0"
"Vandalia","4,060","15","0","5","","0","10","88","6","78","4","0"
"Velda City","1,411","12","0","0","","1","11","57","34","19","4","0"
"Velda Village Hills","1,052","6","0","1","","0","5","25","12","10","3","0"
"Verona","612","1","0","0","","0","1","10","7","2","1","0"
"Versailles","2,414","15","0","0","","0","15","76","5","69","2","0"
"Viburnum","674","1","0","0","","0","1","15","4","11","0","3"
"Vienna","596","0","0","0","","0","0","21","5","16","0","0"
"Vinita Park","1,880","4","0","0","","0","4","61","12","43","6","2"
"Walnut Grove","713","1","0","0","","0","1","4","1","3","0","0"
"Wardell","417","5","0","1","","0","4","3","2","1","0","0"
"Warrensburg","19,958","36","0","9","","6","21","575","92","454","29","8"
"Warrenton","8,015","53","0","7","","6","40","397","45","350","2","3"
"Warsaw","2,121","18","0","0","","0","18","98","14","81","3","0"
"Warson Woods","1,955","1","0","1","","0","0","19","2","17","0","0"
"Washburn","433","0","0","0","","0","0","3","2","1","0","0"
"Washington","13,898","16","0","1","","2","13","534","52","472","10","0"
"Waynesville","5,207","15","0","0","","2","13","113","25","87","1","1"
"Weatherby Lake","1,790","2","0","0","","0","2","25","3","22","0","0"
"Webb City","10,777","16","0","0","","0","16","585","51","508","26","0"
"Webster Groves","23,078","24","1","3","","5","15","240","66","168","6","2"
"Wellston","2,351","76","0","3","","20","53","108","24","72","12","3"
"Wellsville","1,176","2","0","0","","0","2","6","2","2","2","0"
"Wentzville","31,820","40","1","10","","9","20","582","67","504","11","0"
"Weston","1,704","3","0","1","","0","2","28","6","21","1","0"
"West Plains","12,345","33","0","5","","4","24","754","140","590","24","0"
"Wheaton","693","0","0","0","","0","0","4","1","3","0","0"
"Willard","5,440","7","0","1","","0","6","79","19","54","6","0"
"Willow Springs","2,177","12","0","2","","2","8","87","19","66","2","0"
"Winfield","1,413","6","0","0","","0","6","18","2","15","1","1"
"Winona","1,311","9","0","1","","1","7","38","7","29","2","0"
"Wood Heights","706","0","0","0","","0","0","7","1","5","1","0"
"Woodson Terrace","4,064","12","0","1","","5","6","139","44","73","22","0"
"Wright City","3,376","16","0","1","","2","13","71","23","46","2","0"
