"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Niagara","1,610","2","0","","0","0","2","15","2","12","1","0"
"North Fond du Lac","4,934","7","0","0","","1","6","73","9","59","5","0"
"North Hudson","3,789","0","0","","0","0","0","28","7","21","0","0"
"North Prairie","2,154","0","0","","0","0","0","14","1","13","0","0"
"Oak Creek","35,046","46","0","","8","8","30","1,017","138","850","29","0"
"Oconomowoc","15,926","12","0","","7","3","2","225","24","199","2","0"
"Oconomowoc Town","8,565","2","0","","0","1","1","28","6","21","1","0"
"Oconto","4,505","10","0","","2","2","6","142","14","124","4","5"
"Omro","3,563","4","0","","0","0","4","92","5","83","4","0"
"Onalaska3","18,408","8","0","0","","0","8","429","26","401","2","0"
"Oregon3","9,666","15","0","0","","0","15","87","12","74","1","0"
"Osceola","2,503","16","0","","0","0","16","45","4","40","1","0"
"Oshkosh","66,848","155","0","","9","23","123","1,421","219","1,163","39","5"
"Osseo","1,716","2","0","","0","0","2","44","6","38","0","0"
"Oxford","596","0","0","0","","0","0","19","6","13","0","0"
"Palmyra","1,790","2","0","","0","0","2","83","9","74","0","0"
"Park Falls","2,376","1","1","","0","0","0","21","1","19","1","1"
"Pepin","807","0","0","","0","0","0","23","1","21","1","0"
"Peshtigo","3,481","2","1","","0","1","0","82","17","65","0","0"
"Pewaukee Village","8,217","10","0","0","","1","9","144","20","123","1","0"
"Phillips","1,425","11","0","","7","0","4","58","7","50","1","0"
"Plainfield","853","0","0","","0","0","0","5","2","2","1","0"
"Platteville","11,310","5","0","","2","0","3","304","32","270","2","1"
"Pleasant Prairie","20,121","21","0","","6","1","14","306","18","280","8","0"
"Plover","12,281","15","0","2","","1","12","237","24","213","0","0"
"Plymouth","8,382","6","0","","0","1","5","173","14","152","7","0"
"Portage","10,168","46","1","","20","3","22","57","16","40","1","0"
"Port Washington","11,404","0","0","","0","0","0","147","8","132","7","2"
"Poynette","2,502","0","0","","0","0","0","28","5","23","0","0"
"Prairie du Chien","5,829","15","0","","3","0","12","187","9","178","0","0"
"Prescott","4,178","19","0","","2","1","16","60","8","50","2","0"
"Princeton","1,199","1","0","","0","1","0","24","0","22","2","0"
"Pulaski","3,565","0","0","","0","0","0","27","2","25","0","1"
"Racine","78,141","297","1","","21","179","96","3,010","1,211","1,704","95","9"
"Reedsburg","9,497","18","0","","10","0","8","159","6","152","1","0"
"Rhinelander","7,612","23","0","5","","0","18","231","29","197","5","0"
"Richland Center","5,097","2","0","","0","0","2","74","19","54","1","0"
"Ripon","7,711","8","0","0","","1","7","84","7","76","1","0"
