"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Lower Heidelberg Township","5,630","3","0","0","","0","3","50","4","46","0","0"
"Lower Mahanoy Township","473","0","0","0","","0","0","0","0","0","0","0"
"Lower Makefield Township","32,667","28","0","3","","6","19","474","71","383","20","0"
"Lower Merion Township","58,226","42","0","2","","25","15","1,090","257","798","35","0"
"Lower Milford Township","3,832","0","0","0","","0","0","0","0","0","0","0"
"Lower Moreland Township","13,122","7","0","0","","4","3","163","41","119","3","0"
"Lower Paxton Township","47,692","81","2","19","","25","35","1,024","170","833","21","3"
"Lower Pottsgrove Township","12,156","25","1","2","","5","17","305","38","256","11","0"
"Lower Providence Township","25,672","50","0","1","","3","46","265","50","209","6","0"
"Lower Salford Township","15,319","5","0","0","","0","5","63","17","45","1","0"
"Lower Saucon Township","10,803","10","1","0","","0","9","95","20","73","2","0"
"Lower Southampton Township","19,027","22","1","0","","9","12","335","58","266","11","1"
"Lower Swatara Township","8,331","7","1","1","","2","3","129","14","111","4","1"
"Lower Windsor Township","7,404","4","0","1","","0","3","78","11","57","10","2"
"Luzerne","2,853","5","0","2","","0","3","80","15","63","2","0"
"Luzerne Township","5,981","1","0","0","","0","1","29","2","27","0","0"
"Lykens","1,771","0","0","0","","0","0","22","4","18","0","1"
"Macungie","3,114","2","0","0","","0","2","9","4","4","1","0"
"Mahanoy City","4,106","10","1","2","","2","5","134","35","94","5","2"
"Mahoning Township, Lawrence County","3,014","5","0","0","","0","5","41","6","34","1","0"
"Main Township","1,305","0","0","0","","0","0","0","0","0","0","0"
"Malvern","3,041","4","0","0","","0","4","17","0","16","1","0"
"Manheim Township","38,857","26","0","5","","13","8","829","92","721","16","3"
"Manor","3,282","3","0","1","","0","2","24","9","14","1","0"
"Manor Township, Armstrong County","4,235","0","0","0","","0","0","0","0","0","0","0"
"Manor Township, Lancaster County","20,106","11","1","2","","1","7","248","40","200","8","1"
"Mansfield","3,629","1","0","0","","0","1","4","0","4","0","0"
"Marcus Hook","2,394","30","0","0","","0","30","86","3","80","3","1"
"Marietta","2,589","2","0","0","","1","1","47","13","33","1","1"
"Marion Township, Beaver County","912","0","0","0","","0","0","2","0","2","0","0"
"Marion Township, Berks County","1,768","0","0","0","","0","0","11","6","4","1","0"
"Marlborough Township","3,288","1","0","1","","0","0","13","4","8","1","0"
"Marple Township","23,554","12","0","1","","5","6","372","34","331","7","3"
"Mars","1,681","1","0","1","","0","0","12","2","10","0","0"
"Martinsburg","1,946","0","0","0","","0","0","29","3","25","1","0"
"Masontown","3,419","4","0","0","","0","4","98","29","67","2","0"
"McCandless","28,792","12","0","0","","0","12","240","19","218","3","0"
"McDonald Borough","2,131","8","0","0","","0","8","39","8","29","2","0"
"McKeesport","21,456","407","7","7","","72","321","710","232","446","32","18"
"McKees Rocks","6,086","98","1","1","","44","52","298","91","196","11","1"
"McSherrystown","3,036","1","0","0","","0","1","15","3","12","0","0"
"Meadville","13,227","17","0","2","","1","14","372","104","258","10","4"
"Mechanicsburg","8,962","10","0","2","","6","2","175","24","149","2","10"
"Media","5,337","30","0","0","","2","28","60","2","56","2","1"
"Mercer","1,967","1","0","0","","1","0","22","7","15","0","0"
"Meshoppen","1,479","14","0","0","","1","13","23","3","20","0","0"
"Meyersdale","2,135","0","0","0","","0","0","6","2","4","0","0"
"Middleburg","1,290","1","0","0","","1","0","43","2","40","1","1"
"Middlesex Township, Butler County","5,448","6","0","3","","0","3","43","10","33","0","1"
"Middlesex Township, Cumberland County","7,235","9","0","1","","5","3","204","22","169","13","0"
"Middletown Township","45,526","32","0","0","","15","17","1,236","129","1,057","50","3"
"Midland","2,600","14","0","1","","0","13","68","8","58","2","2"
"Midway","906","1","0","0","","0","1","9","3","6","0","0"
"Mifflinburg","3,518","1","0","0","","0","1","35","3","32","0","0"
"Mifflin County Regional","16,944","13","0","1","","2","10","260","31","223","6","0"
"Milford","1,002","3","0","0","","0","3","36","8","28","0","0"
"Millbourne","1,163","8","0","0","","5","3","27","1","25","1","0"
"Millcreek Township, Lebanon County","5,513","2","0","1","","0","1","50","9","41","0","1"
"Millersburg","2,539","3","0","0","","0","3","50","6","44","0","0"
"Millersville","8,327","14","0","6","","4","4","123","29","93","1","0"
"Millvale","3,733","4","0","1","","3","0","88","18","70","0","0"
"Millville","944","0","0","0","","0","0","7","1","6","0","0"
"Milton","7,024","16","0","0","","2","14","121","19","101","1","4"
"Minersville","4,313","9","0","0","","0","9","42","5","32","5","0"
"Mohnton","3,047","5","0","2","","0","3","34","18","16","0","1"
"Monaca","5,743","10","0","0","","2","8","141","21","110","10","0"
"Monessen","7,596","84","0","1","","14","69","273","63","203","7","0"
"Monongahela","4,254","23","0","0","","5","18","145","32","110","3","0"
"Monroeville","28,401","59","1","2","","15","41","398","52","333","13","1"
"Montgomery Township","25,675","15","0","0","","7","8","389","27","359","3","1"
"Montoursville","4,631","9","0","1","","0","8","143","14","129","0","0"
"Montour Township","1,331","1","0","0","","0","1","15","4","11","0","1"
"Montrose","1,571","7","0","1","","0","6","10","1","9","0","0"
"Moon Township","24,987","14","0","2","","6","6","284","51","229","4","0"
"Moore Township","9,247","4","1","0","","0","3","76","12","60","4","0"
"Moosic","5,741","31","1","3","","1","26","191","29","152","10","0"
"Morton","2,679","13","0","1","","2","10","94","1","92","1","0"
"Moscow","2,022","4","0","0","","0","4","17","3","14","0","0"
"Mount Carmel","5,841","33","0","1","","2","30","126","32","93","1","3"
"Mount Carmel Township","3,124","5","0","0","","0","5","21","3","15","3","0"
"Mount Gretna Borough","198","0","0","0","","0","0","0","0","0","0","0"
"Mount Holly Springs","2,029","2","0","0","","0","2","45","5","40","0","0"
"Mount Joy","7,984","10","0","1","","0","9","148","23","123","2","0"
"Mount Lebanon","33,093","18","0","0","","5","13","242","46","194","2","1"
"Mount Pleasant","4,446","3","0","0","","1","2","53","8","44","1","0"
"Mount Pleasant Township","3,533","2","0","0","","0","2","30","6","24","0","0"
"Mount Union","2,411","6","0","0","","1","5","31","13","18","0","0"
"Mountville","2,834","3","0","0","","2","1","39","9","30","0","0"
"Muhlenberg Township","19,867","33","0","1","","21","11","666","70","572","24","0"
"Muncy","2,480","1","0","0","","0","1","30","2","26","2","0"
"Muncy Township","1,115","2","0","0","","0","2","82","4","78","0","0"
"Munhall","11,373","31","2","0","","11","18","230","48","160","22","2"
"Murrysville","20,262","6","1","0","","0","5","129","30","95","4","0"
"Myerstown","3,112","12","0","0","","3","9","46","3","36","7","0"
"Nanticoke","10,406","12","0","0","","7","5","290","72","209","9","2"
"Narberth","4,299","2","0","0","","0","2","52","21","31","0","0"
"Nazareth","5,713","17","0","2","","1","14","73","20","53","0","0"
"Nescopeck","1,570","1","0","0","","0","1","25","9","15","1","0"
"Nesquehoning","3,308","11","0","1","","0","10","76","6","70","0","1"
"Nether Providence Township","13,758","11","2","0","","2","7","143","30","108","5","0"
"Neville Township","1,080","7","0","0","","4","3","34","0","33","1","0"
"Newberry Township","15,361","9","0","2","","1","6","270","52","212","6","1"
"New Bethlehem","2,835","2","0","0","","0","2","13","1","12","0","0"
"New Brighton","9,145","41","0","2","","16","23","302","59","242","1","1"
"New Britain","3,147","2","0","0","","0","2","14","3","11","0","0"
"New Britain Township","11,075","5","0","0","","3","2","73","10","61","2","1"
"New Castle","22,729","210","0","20","","56","134","1,048","445","570","33","11"
"New Castle Township","405","1","0","0","","0","1","19","0","19","0","0"
"New Florence","676","0","0","0","","0","0","4","0","4","0","0"
"New Garden Township","12,109","11","0","0","","5","6","143","26","108","9","1"
"New Hanover Township","11,943","4","0","0","","1","3","81","18","61","2","0"
"New Holland","5,416","2","0","1","","0","1","105","15","89","1","0"
"New Hope","2,522","19","0","2","","0","17","89","13","75","1","0"
"New Kensington","12,916","46","0","9","","18","19","359","51","291","17","2"
"New Philadelphia","1,072","3","0","0","","0","3","5","4","0","1","0"
"New Sewickley Township","7,526","14","0","0","","0","14","124","26","94","4","1"
"Newton Township","2,865","0","0","0","","0","0","8","1","7","0","0"
"Newtown","2,240","2","0","0","","0","2","26","3","23","0","0"
"Newtown Township, Bucks County","22,596","5","0","1","","3","1","197","37","157","3","0"
"Newtown Township, Delaware County","12,292","6","0","0","","0","6","125","16","104","5","0"
"Newville","1,326","3","0","0","","0","3","64","10","54","0","0"
"Norristown","34,453","324","3","15","","185","121","1,068","274","690","104","7"
"Northampton","9,937","7","0","3","","2","2","158","23","125","10","2"
"Northampton Township","39,772","10","0","3","","2","5","185","39","143","3","1"
"North Annville Township","2,423","0","0","0","","0","0","6","2","4","0","0"
"North Beaver","4,066","0","0","0","","0","0","5","1","3","1","0"
"North Belle Vernon","1,936","12","0","0","","2","10","60","13","45","2","0"
"North Cornwall Township","7,734","9","0","1","","4","4","200","9","187","4","0"
"North Coventry Township","7,942","5","1","2","","0","2","205","24","176","5","0"
"Northeastern Regional","11,477","23","0","10","","1","12","189","30","158","1","0"
"Northern Berks Regional","12,954","4","0","1","","1","2","129","17","104","8","0"
"Northern Cambria Borough","3,741","5","0","0","","1","4","76","15","58","3","0"
"Northern Lancaster County Regional","33,488","43","0","7","","2","34","346","49","286","11","1"
"Northern Regional","32,008","6","1","2","","0","3","268","19","244","5","0"
"Northern York Regional","67,657","73","1","5","","13","54","965","139","802","24","12"
"North Franklin Township","4,590","8","0","1","","6","1","107","18","80","9","1"
"North Hopewell Township","2,799","0","0","0","","0","0","8","2","4","2","0"
"North Huntingdon Township","30,787","26","2","2","","4","18","401","47","341","13","0"
"North Lebanon Township","11,642","22","0","0","","5","17","359","29","326","4","0"
"North Londonderry Township","8,243","3","0","0","","0","3","124","14","110","0","0"
"North Middleton Township","11,314","19","0","0","","0","19","109","17","90","2","1"
"North Sewickley Township","5,629","11","0","0","","3","8","57","8","45","4","1"
"North Strabane Township","13,833","5","0","1","","0","4","153","24","125","4","0"
"Northumberland","3,780","3","0","2","","0","1","64","11","50","3","0"
"North Union Township","1,460","0","0","0","","0","0","0","0","0","0","0"
"North Versailles Township","12,383","34","0","1","","13","20","158","25","131","2","0"
"North Wales","3,239","3","0","0","","1","2","47","6","38","3","1"
"Northwest Lancaster County Regional","18,776","6","0","2","","1","3","165","0","163","2","0"
"North Woodbury","2,717","0","0","0","","0","0","13","1","11","1","0"
"Norwood","5,891","3","0","0","","1","2","146","16","127","3","0"
"Oakland","600","0","0","0","","0","0","3","0","2","1","0"
"Oakmont","6,406","20","0","1","","2","17","96","17","78","1","0"
"O'Hara Township","8,453","0","0","0","","0","0","72","15","55","2","0"
"Ohio Township","5,917","0","0","0","","0","0","70","0","70","0","0"
"Oil City","10,320","13","0","3","","2","8","160","18","133","9","1"
"Old Lycoming Township","5,049","5","1","0","","2","2","126","25","97","4","0"
"Oley Township","3,673","0","0","0","","0","0","18","6","10","2","0"
"Olyphant","5,199","3","0","0","","1","2","27","6","20","1","1"
"Orwigsburg","3,053","5","0","0","","0","5","34","4","28","2","0"
"Osceola Township","666","0","0","0","","0","0","1","1","0","0","0"
"Oxford","5,129","12","0","0","","2","10","105","24","73","8","0"
"Paint Township","5,237","22","0","0","","0","22","79","29","47","3","0"
"Palmerton","5,362","5","0","0","","0","5","120","18","98","4","0"
"Palmyra","7,449","8","0","0","","3","5","134","18","113","3","0"
"Palo Alto","1,020","1","0","0","","0","1","9","1","8","0","0"
"Parkesburg","3,638","8","0","2","","2","4","49","6","40","3","0"
"Parks Township","2,707","0","0","0","","0","0","0","0","0","0","0"
"Patterson Township","2,999","4","0","1","","1","2","65","22","40","3","0"
"Patton Township","15,513","6","0","1","","4","1","195","16","178","1","0"
"Paxtang","1,550","5","0","0","","4","1","86","6","78","2","0"
"Pen Argyl","3,570","13","0","0","","0","13","60","18","38","4","0"
"Penbrook4","2,985","6","0","0","","2","4","56","14","36","6","0"
"Penn","489","0","0","0","","0","0","2","1","1","0","0"
"Penndel","2,232","3","0","0","","1","2","42","8","33","1","0"
"Penn Hills","42,295","155","3","9","","45","98","861","273","542","46","10"
"Pennridge Regional","11,039","4","1","1","","0","2","97","21","76","0","3"
"Penn Township, Butler County","5,055","2","0","0","","0","2","35","2","31","2","0"
"Penn Township, Perry County","3,187","2","0","1","","0","1","67","13","53","1","0"
"Penn Township, Westmoreland County","19,870","15","0","0","","1","14","76","11","61","4","0"
"Penn Township, York County","15,688","24","0","0","","3","21","264","17","243","4","1"
"Pequea Township","4,626","4","0","0","","0","4","50","10","36","4","0"
"Perkasie","8,527","7","0","2","","1","4","169","22","142","5","2"
"Perryopolis","1,767","3","0","1","","1","1","16","7","9","0","0"
"Peters Township","21,730","9","0","1","","1","7","117","17","97","3","0"
"Philadelphia","1,553,153","17,074","247","1,279","","7,562","7,986","53,452","10,408","37,253","5,791",""
"Phoenixville","16,531","36","0","1","","11","24","284","29","247","8","0"
"Pine Creek Township","3,275","0","0","0","","0","0","11","3","8","0","0"
"Pine Grove","2,160","8","0","0","","0","8","28","5","21","2","0"
"Pitcairn","3,284","35","0","1","","10","24","150","47","101","2","0"
"Pittsburgh","307,632","2,259","45","78","","956","1,180","10,047","2,173","7,258","616","208"
"Pittston","7,710","8","0","0","","1","7","217","37","178","2","0"
"Plains Township","9,929","9","0","0","","4","5","309","46","255","8","0"
"Pleasant Hills","8,294","1","0","0","","1","0","115","13","97","5","0"
"Plymouth Township, Montgomery County","16,647","29","0","3","","18","8","649","73","551","25","3"
"Pocono Mountain Regional","38,878","68","4","13","","16","35","977","414","542","21","7"
"Pocono Township","10,951","11","0","0","","1","10","247","47","192","8","0"
"Point Township","3,749","11","0","0","","0","11","46","7","39","0","1"
"Portage","2,573","2","0","0","","1","1","39","4","35","0","0"
"Portersville","236","0","0","0","","0","0","0","0","0","0","0"
"Portland","518","0","0","0","","0","0","0","0","0","0","0"
"Port Vue","3,787","5","1","0","","0","4","36","7","29","0","0"
"Pottstown","22,509","170","2","37","","63","68","1,220","219","959","42","7"
"Pottsville","14,070","37","1","3","","10","23","291","53","223","15","3"
"Pringle","976","1","0","0","","1","0","56","3","49","4","0"
"Prospect","1,161","0","0","0","","0","0","0","0","0","0","0"
"Pulaski Township, Lawrence County","3,370","9","0","0","","0","9","34","8","23","3","0"
"Punxsutawney","5,883","6","0","3","","2","1","111","17","91","3","0"
"Pymatuning Township","3,238","6","0","1","","0","5","119","43","65","11","1"
"Quakertown","8,950","21","0","1","","1","19","253","31","216","6","0"
"Quarryville","2,657","9","0","1","","1","7","66","7","59","0","0"
"Raccoon Township","3,049","2","0","0","","0","2","15","3","12","0","0"
"Radnor Township","31,527","29","0","1","","4","24","331","37","287","7","0"
"Rankin","2,118","22","0","0","","4","18","19","7","11","1","2"
"Reading","88,107","743","11","50","","328","354","2,799","1,040","1,465","294","27"
"Reading Township","5,794","5","0","0","","0","5","23","4","19","0","0"
"Redstone Township","5,516","2","0","0","","0","2","17","6","11","0","0"
"Reserve Township","3,330","2","1","0","","0","1","64","13","47","4","3"
"Rice Township","3,533","1","0","0","","0","1","38","14","23","1","0"
"Richland Township, Bucks County","13,135","6","0","3","","1","2","339","28","305","6","2"
"Richland Township, Cambria County","12,581","16","1","1","","9","5","647","27","610","10","0"
"Ridgway","3,987","1","0","0","","0","1","91","12","76","3","1"
"Ridley Park","7,007","13","0","1","","1","11","103","17","79","7","0"
"Ridley Township","30,994","51","0","3","","17","31","556","51","462","43","1"
"Ringtown","806","0","0","0","","0","0","3","2","1","0","0"
"Riverside","1,933","0","0","0","","0","0","30","3","27","0","0"
"Roaring Brook Township","1,966","0","0","0","","0","0","10","2","7","1","0"
"Roaring Spring","2,574","1","0","0","","0","1","49","4","44","1","0"
"Robeson Township","7,326","6","0","0","","0","6","79","26","49","4","0"
"Robinson Township, Allegheny County","13,586","26","0","1","","4","21","352","21","325","6","0"
"Robinson Township, Washington County","1,930","2","0","0","","0","2","20","7","12","1","0"
"Rochester","3,613","69","0","6","","10","53","295","46","231","18","0"
"Rochester Township","2,780","10","0","0","","1","9","42","2","37","3","0"
"Rockledge","2,552","6","0","0","","1","5","44","2","41","1","0"
"Roseto","1,564","2","0","0","","0","2","34","4","28","2","0"
"Ross Township","31,140","39","0","0","","12","27","740","57","675","8","0"
"Royalton","1,068","0","0","0","","0","0","0","0","0","0","0"
"Royersford","4,787","20","0","2","","2","16","70","10","59","1","1"
"Rural Valley","870","0","0","0","","0","0","0","0","0","0","0"
"Rush Township","3,384","4","0","3","","0","1","125","19","106","0","0"
"Ryan Township","2,528","0","0","0","","0","0","6","2","4","0","0"
"Sadsbury Township, Chester County","3,762","0","0","0","","0","0","26","5","19","2","0"
"Salem Township, Luzerne County","4,252","5","0","0","","0","5","54","15","38","1","1"
"Salisbury Township","13,672","8","0","1","","2","5","304","46","248","10","0"
"Saltsburg","861","0","0","0","","0","0","17","3","14","0","0"
"Sandy Lake","651","1","0","0","","0","1","2","0","2","0","0"
"Sandy Township","10,633","22","0","1","","6","15","340","36","301","3","0"
"Sankertown","662","0","0","0","","0","0","0","0","0","0","0"
"Sayre","6,583","9","0","3","","0","6","153","26","125","2","0"
"Schuylkill Township, Chester County","8,542","4","0","0","","0","4","70","13","57","0","0"
"Scottdale","4,312","27","0","5","","0","22","94","8","84","2","0"
"Scott Township, Allegheny County","17,015","10","0","2","","5","3","165","16","145","4","1"
"Scranton","75,732","166","2","18","","71","75","2,277","549","1,614","114","24"
"Selinsgrove","5,560","79","0","1","","4","74","183","45","136","2","1"
"Seward","486","0","0","0","","0","0","2","1","1","0","0"
"Sewickley","4,363","3","0","0","","1","2","82","6","75","1","0"
"Sewickley Heights","819","0","0","0","","0","0","4","1","3","0","0"
"Shade Township","2,715","0","0","0","","0","0","32","11","21","0","0"
"Shaler Township","28,781","12","1","0","","5","6","314","66","245","3","0"
"Shamokin","7,303","4","0","0","","1","3","36","9","26","1","2"
"Sharon Hill","5,696","61","0","2","","11","48","197","22","164","11","0"
"Sharpsburg","3,438","15","0","1","","1","13","74","17","55","2","0"
"Sharpsville","4,330","18","0","0","","1","17","63","9","49","5","0"
"Shenandoah","4,976","17","0","0","","6","11","179","39","136","4","3"
"Shillington","5,257","2","0","0","","0","2","65","23","40","2","0"
"Shinglehouse","1,130","1","0","0","","0","1","1","1","0","0","0"
"Shippensburg4","5,496","4","1","2","","1","0","94","6","88","0","3"
"Shippingport","214","2","0","0","","0","2","0","0","0","0","0"
"Shohola Township","2,413","1","0","0","","0","1","16","8","7","1","0"
"Silver Lake Township","1,689","3","0","0","","0","3","12","7","4","1","0"
"Silver Spring Township4","14,743","3","0","0","","2","1","153","10","143","0","0"
"Sinking Spring","4,005","0","0","0","","0","0","63","15","47","1","0"
"Slatington","4,272","4","0","0","","1","3","109","15","90","4","0"
"Slippery Rock","3,676","7","0","0","","1","6","37","4","33","0","0"
"Smethport","1,631","3","0","0","","0","3","19","7","11","1","0"
"Smithton Borough","391","0","0","0","","0","0","2","0","2","0","0"
"Solebury Township","8,701","3","0","1","","1","1","82","20","61","1","0"
"Somerset","6,154","7","0","0","","0","7","171","29","139","3","0"
"Souderton","6,647","18","0","1","","4","13","108","23","78","7","1"
"South Abington Township","9,162","10","1","0","","1","8","83","12","68","3","1"
"South Buffalo Township","2,635","1","0","0","","0","1","18","1","15","2","0"
"South Centre Township","4,216","2","0","0","","0","2","6","1","5","0","1"
"South Coatesville","1,409","1","0","0","","0","1","0","0","0","0","0"
"South Connellsville Borough","1,952","3","0","0","","0","3","25","1","24","0","0"
"Southern Regional, Lancaster County","3,812","5","0","0","","1","4","25","8","17","0","1"
"Southern Regional, York County","10,658","5","0","0","","1","4","138","27","109","2","1"
"South Fayette Township","15,079","5","0","1","","2","2","80","12","64","4","1"
"South Greensburg","2,087","3","0","0","","1","2","24","4","18","2","0"
"South Heidelberg Township","7,354","6","0","0","","0","6","66","8","56","2","0"
"South Lebanon Township","9,614","7","0","0","","1","6","120","16","104","0","1"
"South Londonderry Township","7,213","2","0","0","","2","0","51","4","47","0","0"
"South Park Township","13,528","8","0","0","","2","6","39","14","23","2","0"
"South Pymatuning Township","2,651","1","0","1","","0","0","26","9","16","1","0"
"South Strabane Township","9,564","22","2","3","","9","8","521","25","489","7","0"
"Southwestern Regional","17,544","12","0","1","","0","11","119","18","99","2","0"
"Southwest Greensburg","2,117","7","0","0","","1","6","26","6","18","2","0"
"Southwest Regional, Fayette County","1,619","10","0","0","","0","10","40","13","27","0","0"
"Southwest Regional, Washington County","9,093","0","0","0","","0","0","11","2","9","0","0"
"South Whitehall Township","19,578","13","0","1","","2","10","683","88","582","13","5"
"South Williamsport","6,399","6","0","1","","3","2","117","20","96","1","0"
"Spring City","3,335","6","0","2","","0","4","87","9","77","1","0"
"Springettsbury Township","26,716","30","0","3","","16","11","892","34","846","12","2"
"Springfield Township, Delaware County","24,267","10","0","1","","4","5","649","43","579","27","0"
"Springfield Township, Montgomery County","19,500","13","0","0","","1","12","204","43","154","7","0"
"Spring Garden Township","12,944","28","0","1","","11","16","320","62","247","11","1"
"Spring Township, Berks County","27,450","19","0","1","","5","13","278","25","245","8","3"
"Spring Township, Centre County","7,664","0","0","0","","0","0","65","7","58","0","0"
"State College","56,612","41","0","5","","13","23","707","101","596","10","11"
"St. Clair Boro","2,952","2","0","0","","0","2","67","2","65","0","0"
"Steelton","5,951","26","0","2","","11","13","199","47","145","7","1"
"St. Marys City","12,874","10","1","3","","0","6","205","31","171","3","2"
"Stoneboro","1,031","1","0","0","","0","1","6","1","5","0","0"
"Stowe Township","6,347","13","0","0","","3","10","217","39","171","7","0"
"Strasburg","2,847","1","0","0","","0","1","33","7","25","1","0"
"Stroud Area Regional","34,404","72","0","17","","17","38","1,258","115","1,120","23","3"
"Sugarcreek","5,219","4","0","1","","1","2","78","9","69","0","0"
"Sugarloaf Township, Luzerne County","4,240","1","0","0","","0","1","17","5","12","0","0"
"Summerhill Township","2,421","1","0","1","","0","0","27","5","21","1","0"
"Summit Hill","3,002","2","0","0","","1","1","9","2","7","0","0"
"Summit Township","2,252","0","0","0","","0","0","3","0","3","0","0"
"Susquehanna","1,602","2","0","0","","0","2","13","3","10","0","0"
"Susquehanna Regional","8,049","8","0","3","","0","5","85","23","62","0","1"
"Susquehanna Township, Dauphin County","24,443","46","1","4","","18","23","369","68","284","17","0"
"Swatara Township","23,857","63","0","2","","27","34","866","96","760","10","8"
"Swissvale","8,962","90","1","0","","17","72","241","50","171","20","2"
"Swoyersville","5,050","7","0","1","","1","5","86","29","56","1","0"
"Sykesville","1,142","0","0","0","","0","0","0","0","0","0","0"
"Tamaqua","6,972","12","0","1","","4","7","237","40","191","6","3"
"Tarentum","4,518","11","0","1","","2","8","97","13","81","3","0"
"Tatamy","1,142","0","0","0","","0","0","7","2","4","1","0"
"Taylor","6,252","15","0","0","","4","11","274","19","246","9","0"
"Telford","4,880","14","0","6","","0","8","37","1","36","0","0"
"Terre Hill4","1,334","0","0","0","","0","0","18","9","9","0","0"
"Throop","4,100","16","0","0","","0","16","40","10","29","1","0"
"Tiadaghton Valley Regional","6,693","10","0","3","","1","6","154","14","138","2","0"
"Tidioute","675","0","0","0","","0","0","4","0","4","0","0"
"Tinicum Township, Bucks County","3,982","1","0","1","","0","0","20","5","15","0","0"
"Tinicum Township, Delaware County","4,096","17","0","2","","5","10","146","8","130","8","1"
"Titusville","5,470","7","0","0","","3","4","137","16","121","0","0"
"Towamencin Township","18,117","14","0","1","","1","12","127","29","94","4","2"
"Towanda","2,900","17","0","1","","0","16","92","9","80","3","0"
"Tower City","1,328","1","0","0","","0","1","1","0","1","0","0"
"Trafford","3,193","6","0","1","","0","5","52","14","32","6","0"
"Trainer","1,846","21","0","1","","3","17","78","17","58","3","1"
"Tredyffrin Township","29,492","16","0","3","","4","9","224","56","164","4","0"
"Troy","1,312","1","0","0","","0","1","22","9","13","0","0"
"Tulpehocken Township","3,275","0","0","0","","0","0","10","3","7","0","0"
"Tunkhannock Township, Wyoming County","6,297","2","0","1","","1","0","68","7","61","0","0"
"Turtle Creek","5,331","10","0","0","","0","10","9","5","4","0","0"
"Tyrone","5,444","21","0","3","","2","16","144","11","131","2","1"
"Union City","3,274","1","0","0","","0","1","110","8","102","0","0"
"Uniontown","10,190","47","2","3","","23","19","446","113","322","11","0"
"Union Township, Lawerence County","5,088","7","0","0","","1","6","248","2","244","2","0"
"Upland","3,246","37","0","3","","7","27","117","38","69","10","1"
"Upper Burrell Township","2,302","0","0","0","","0","0","30","10","19","1","0"
"Upper Chichester Township","16,929","38","1","2","","10","25","482","86","373","23","3"
"Upper Darby Township","82,771","450","2","20","","227","201","1,852","225","1,487","140","10"
"Upper Dublin Township","26,262","14","0","4","","4","6","234","25","198","11","1"
"Upper Gwynedd Township","15,848","11","0","4","","0","7","82","18","61","3","1"
"Upper Leacock Township","8,836","2","1","0","","0","1","134","31","94","9","0"
"Upper Macungine Township","21,972","10","0","2","","3","5","311","40","262","9","1"
"Upper Makefield Township","8,273","3","0","0","","0","3","57","15","42","0","0"
"Upper Merion Township","28,585","21","0","2","","14","5","1,157","69","1,063","25","1"
"Upper Moreland Township","24,149","19","2","1","","12","4","457","56","392","9","3"
"Upper Nazareth Township","6,388","8","0","0","","0","8","46","5","41","0","0"
"Upper Perkiomen","6,831","15","0","6","","2","7","111","21","82","8","3"
"Upper Pottsgrove Township","5,387","11","0","0","","0","11","59","13","40","6","0"
"Upper Providence Township, Delaware County","10,310","2","0","0","","0","2","25","10","14","1","0"
"Upper Providence Township, Montgomery County","21,699","9","0","0","","4","5","289","40","240","9","0"
"Upper Saucon Township","15,606","4","0","2","","0","2","200","28","168","4","0"
"Upper Southampton Township","15,199","8","0","0","","1","7","200","36","160","4","0"
"Upper St. Clair Township","19,319","5","0","0","","0","5","121","10","108","3","0"
"Upper Uwchlan Township","11,494","1","0","1","","0","0","57","10","46","1","0"
"Upper Yoder Township","5,340","5","0","0","","0","5","21","5","16","0","0"
"Uwchlan Township","18,401","14","0","2","","3","9","210","30","175","5","5"
"Valley Township","7,300","3","0","0","","0","3","118","24","81","13","0"
"Vandergrift","5,120","17","0","1","","2","14","11","4","6","1","0"
"Vandling","747","1","0","0","","0","1","1","0","1","0","0"
"Vernon Township","5,544","4","0","0","","0","4","79","4","75","0","0"
"Vintondale","402","0","0","0","","0","0","0","0","0","0","0"
"Walker Township","1,040","1","0","0","","0","1","2","0","2","0","0"
"Walnutport","2,064","0","0","0","","0","0","0","0","0","0","0"
"Wampum","700","0","0","0","","0","0","10","0","10","0","0"
"Warminster Township","32,802","21","1","4","","9","7","555","50","491","14","3"
"Warren","9,477","46","0","5","","2","39","226","22","196","8","2"
"Warrington Township","23,565","18","0","3","","8","7","283","36","237","10","0"
"Warwick Township, Bucks County","14,625","19","0","4","","3","12","132","20","112","0","1"
"Washington, Washington County","13,905","67","1","10","","30","26","600","116","455","29","9"
"Washington Township, Fayette County","3,838","4","0","0","","0","4","55","9","46","0","0"
"Washington Township, Franklin County4","14,261","3","0","0","","1","2","240","17","219","4","2"
"Washington Township, Northampton County","5,155","0","0","0","","0","0","64","21","42","1","0"
"Washington Township, Westmoreland County","7,354","10","0","0","","0","10","39","7","31","1","0"
"Watsontown","2,368","1","0","1","","0","0","37","3","33","1","2"
"Waynesboro4","10,650","24","1","3","","11","9","242","40","199","3","4"
"Wayne Township, Lawrence County","2,571","0","0","0","","0","0","16","4","11","1","1"
"Wellsboro","3,300","6","0","0","","0","6","31","3","28","0","0"
"Wesleyville","3,296","3","0","1","","0","2","95","10","83","2","1"
"West Brandywine Township","7,446","7","0","0","","2","5","105","25","70","10","0"
