"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Olton","2,262","4","0","0","0","4","18","9","7","2","0"
"Onalaska","1,801","0","0","0","0","0","10","3","7","0","0"
"Orange","18,986","153","0","4","46","103","884","307","527","50","9"
"Orange Grove","1,346","2","0","0","0","2","20","12","5","3","0"
"Overton","2,608","10","1","5","0","4","33","12","19","2","0"
"Ovilla","3,565","2","0","0","1","1","26","8","18","0","0"
"Oyster Creek","1,134","10","0","0","0","10","37","12","21","4","0"
"Paducah","1,211","0","0","0","0","0","2","1","1","0","0"
"Palacios","4,817","9","0","1","3","5","192","64","124","4","3"
"Palestine","19,106","101","0","22","24","55","947","206","722","19","0"
"Palmer","2,042","0","0","0","0","0","33","7","26","0","0"
"Palmhurst","2,662","17","0","0","6","11","138","11","117","10","0"
"Palm Valley","1,331","2","0","0","0","2","26","9","17","0","0"
"Palmview","5,575","4","0","0","2","2","218","24","178","16","0"
"Pampa","18,373","118","0","0","6","112","788","194","561","33","2"
"Panhandle","2,504","3","0","0","0","3","17","7","9","1","0"
"Pantego","2,444","16","0","1","3","12","124","20","99","5","0"
"Paris","25,701","166","2","5","41","118","1,403","352","1,013","38","0"
"Parker","3,891","1","0","0","0","1","14","5","9","0","0"
"Pasadena","152,179","566","5","62","135","364","5,266","1,124","3,728","414","20"
"Pearland","93,172","125","2","15","29","79","1,726","331","1,289","106","0"
"Pearsall","9,338","22","0","0","6","16","164","46","111","7","0"
"Pecos","8,965","18","0","0","3","15","164","26","133","5","2"
"Penitas","4,496","6","0","0","0","6","100","12","80","8","1"
"Perryton","8,987","4","0","0","0","4","121","32","79","10","0"
"Pflugerville","47,924","63","0","5","11","47","875","125","715","35","10"
"Pharr","71,881","256","4","17","51","184","2,452","530","1,765","157","10"
"Pilot Point","3,937","2","0","1","0","1","53","24","24","5","0"
"Pinehurst","2,141","12","0","1","3","8","87","21","60","6","0"
"Pittsburg","4,592","23","0","1","3","19","158","47","105","6","2"
"Plainview","22,661","66","0","9","11","46","913","196","691","26","7"
"Plano","265,309","429","5","40","142","242","6,764","1,193","5,182","389","5"
"Pleasanton","9,122","32","0","5","2","25","417","83","312","22","1"
"Point Comfort","753","0","0","0","0","0","12","7","5","0","0"
"Ponder","1,424","0","0","0","0","0","13","6","6","1","0"
"Port Aransas","3,553","24","0","1","2","21","315","56","243","16","2"
"Port Arthur","54,950","434","8","29","156","241","2,853","950","1,740","163","44"
"Port Isabel","5,111","28","0","4","4","20","318","79","224","15","0"
"Portland","15,417","21","0","4","4","13","452","63","373","16","0"
"Port Lavaca","12,506","81","0","12","6","63","482","107","357","18","2"
"Port Neches","13,314","49","0","2","1","46","326","87","225","14","0"
"Poteet","3,329","12","0","0","0","12","104","29","73","2","0"
"Poth","1,948","9","0","0","0","9","30","6","22","2","0"
"Pottsboro","2,205","4","0","0","1","3","33","10","20","3","0"
"Premont","2,709","10","0","1","1","8","38","18","18","2","3"
"Presidio","4,519","2","0","0","0","2","11","3","7","1","0"
"Primera","4,156","8","0","0","0","8","22","6","15","1","0"
"Princeton","6,950","15","0","3","1","11","124","19","102","3","1"
"Progreso","5,623","14","0","2","1","11","48","21","18","9","0"
"Prosper","9,621","13","0","0","1","12","168","60","101","7","0"
"Queen City","1,507","6","0","2","2","2","84","34","45","5","0"
"Quitman","1,847","5","0","0","0","5","37","7","28","2","0"
"Ralls","1,985","1","0","1","0","0","5","5","0","0","0"
"Rancho Viejo","2,488","1","0","0","0","1","8","4","4","0","1"
"Ranger","2,520","13","0","1","0","12","87","35","45","7","1"
"Ransom Canyon","1,119","0","0","0","0","0","1","0","1","0","0"
"Raymondville","11,521","148","0","4","2","142","527","162","361","4","7"
"Red Oak","10,996","20","0","2","7","11","275","79","181","15","2"
"Refugio","2,951","6","0","2","0","4","56","21","34","1","0"
"Reno","3,233","5","0","1","0","4","28","7","19","2","0"
"Richardson","101,311","173","0","9","76","88","2,808","680","1,934","194","3"
"Richland Hills","7,965","11","0","0","3","8","299","75","191","33","0"
"Richmond","11,925","53","1","6","10","36","289","84","185","20","2"
"Richwood","3,584","1","0","1","0","0","36","9","24","3","0"
"Riesel","1,028","0","0","0","0","0","10","1","9","0","0"
"Rio Grande City","14,125","41","1","2","9","29","489","147","307","35","6"
"Rio Hondo","2,406","3","0","0","0","3","64","19","43","2","1"
"Rising Star","853","0","0","0","0","0","0","0","0","0","0"
"River Oaks","7,583","8","0","3","4","1","204","49","148","7","2"
"Roanoke","6,087","8","0","0","4","4","145","26","110","9","0"
"Robinson","10,730","9","0","0","5","4","174","26","144","4","0"
"Robstown","11,729","21","0","0","5","16","405","119","274","12","0"
"Rockdale","5,713","10","1","1","0","8","175","53","113","9","0"
"Rockport","8,950","17","0","0","1","16","373","76","281","16","1"
"Rockwall","38,279","47","0","10","8","29","1,022","133","820","69","0"
"Rollingwood","1,442","0","0","0","0","0","14","3","11","0","0"
"Roma","9,970","26","2","3","4","17","166","48","95","23","0"
"Roman Forest","1,570","4","0","1","0","3","55","1","54","0","0"
"Roscoe","1,350","0","0","0","0","0","5","1","4","0","0"
"Rosebud","1,442","2","0","0","0","2","36","16","17","3","1"
"Rose City","513","3","0","0","1","2","28","10","14","4","0"
"Rosenberg","31,262","68","2","9","17","40","632","145","459","28","1"
"Round Rock","101,989","115","2","25","39","49","2,446","394","2,001","51","1"
"Rowlett","57,382","65","0","6","9","50","977","228","714","35","12"
"Royse City","9,546","24","0","2","4","18","128","21","101","6","0"
"Runaway Bay","1,313","1","0","0","0","1","6","3","3","0","0"
"Rusk","5,668","12","0","1","0","11","83","17","62","4","2"
"Sabinal","1,731","4","0","0","0","4","33","7","26","0","0"
"Sachse","20,757","14","0","4","2","8","216","54","153","9","2"
"Saginaw","20,223","42","0","3","10","29","489","94","354","41","2"
"Salado","2,171","2","0","0","1","1","40","15","25","0","0"
"San Angelo","95,161","250","0","32","42","176","3,624","801","2,685","138","15"
"San Antonio","1,355,339","7,038","89","492","1,785","4,672","80,868","15,334","59,641","5,893","209"
"San Augustine","2,152","11","0","0","1","10","24","9","15","0","0"
"San Benito","24,760","89","0","11","21","57","1,140","302","793","45","5"
"San Diego","4,582","21","0","0","2","19","49","22","27","0","0"
"San Felipe","763","1","0","0","0","1","8","4","2","2","0"
"Sanger","7,062","14","0","4","1","9","130","34","93","3","0"
"San Juan","34,568","254","1","45","22","186","1,391","221","1,093","77","3"
"San Marcos","45,839","159","1","11","37","110","1,568","273","1,206","89","3"
"San Saba","3,164","2","0","0","0","2","38","7","29","2","0"
"Sansom Park Village","4,785","14","0","0","2","12","143","57","75","11","0"
"Santa Anna","1,122","5","0","0","0","5","16","8","8","0","0"
"Santa Fe","12,479","11","0","3","0","8","215","45","146","24","2"
"Santa Rosa","2,933","6","0","0","0","6","82","18","64","0","0"
"Schertz","32,127","84","0","9","4","71","626","70","524","32","0"
"Schulenburg","2,912","25","0","0","4","21","82","28","48","6","0"
"Seabrook","12,203","7","0","0","2","5","201","54","142","5","0"
"Seagoville","15,147","15","1","2","8","4","514","146","313","55","0"
"Seagraves","2,468","7","0","0","1","6","13","2","9","2","0"
"Sealy","6,146","24","1","2","1","20","153","36","108","9","0"
"Seguin","25,705","86","1","6","27","52","1,254","301","915","38","3"
"Selma","5,657","5","0","0","2","3","270","25","221","24","0"
"Seminole","6,565","4","0","0","0","4","63","10","52","1","0"
"Seven Points","1,486","8","0","1","1","6","91","27","57","7","0"
"Seymour","2,798","12","0","1","2","9","38","10","27","1","1"
"Shallowater","2,536","2","0","0","1","1","28","19","8","1","0"
"Shamrock","1,950","6","0","1","1","4","31","7","20","4","0"
"Shavano Park","3,099","2","1","0","0","1","52","3","48","1","0"
"Shenandoah","2,179","5","0","0","3","2","195","12","178","5","0"
"Sherman","39,332","158","1","1","41","115","1,549","325","1,174","50","9"
"Silsbee","6,750","18","0","0","3","15","184","30","148","6","0"
"Sinton","5,784","29","1","4","0","24","137","31","105","1","1"
"Slaton","6,250","25","0","3","2","20","137","50","82","5","1"
"Smithville","3,897","8","0","2","0","6","55","11","43","1","2"
"Snyder","11,438","68","0","6","5","57","286","91","189","6","1"
"Socorro","32,687","57","0","3","6","48","511","85","384","42","7"
"Somerset","1,665","0","0","0","0","0","30","6","21","3","0"
"Somerville","1,405","6","0","3","1","2","22","7","15","0","0"
"Sonora","3,091","3","0","1","0","2","27","2","24","1","1"
"Sour Lake","1,851","4","0","0","0","4","40","10","28","2","0"
"South Houston","17,340","118","2","7","58","51","763","212","412","139","0"
"Southlake","27,134","8","0","0","4","4","462","58","400","4","2"
"South Padre Island","2,875","39","0","8","8","23","558","60","486","12","0"
"Southside Place","1,751","1","0","0","0","1","17","10","5","2","0"
"Spearman","3,439","8","0","0","0","8","50","14","35","1","10"
"Springtown","2,714","14","0","0","0","14","63","19","40","4","0"
"Spring Valley","3,793","3","0","0","2","1","115","26","83","6","0"
"Spur","1,346","4","0","0","0","4","9","6","2","1","0"
"Stafford","18,065","74","1","2","34","37","769","161","537","71","1"
"Stagecoach","549","0","0","0","0","0","6","3","2","1","1"
"Stamford","3,190","13","0","0","1","12","97","37","58","2","0"
"Stanton","2,544","4","0","1","0","3","19","5","12","2","0"
"Stephenville","17,483","25","0","9","3","13","565","102","441","22","8"
"Stratford","2,059","11","0","0","0","11","22","8","13","1","0"
"Sugar Land","80,475","96","1","5","29","61","1,429","220","1,176","33","9"
"Sullivan City","4,086","2","0","0","0","2","23","11","11","1","1"
"Sulphur Springs","15,774","32","2","1","2","27","235","63","155","17","3"
"Sunray","1,967","3","0","0","0","3","11","3","7","1","0"
"Sunrise Beach Village","728","0","0","0","0","0","6","0","6","0","0"
"Sunset Valley","765","4","0","0","3","1","108","4","104","0","0"
"Surfside Beach","492","3","0","0","0","3","16","6","7","3","0"
"Sweeny","3,762","3","0","2","0","1","82","25","55","2","0"
"Sweetwater","11,135","99","1","7","5","86","404","127","254","23","3"
"Taft","3,112","30","0","8","1","21","112","23","86","3","0"
"Tahoka","2,729","3","0","1","0","2","27","12","15","0","0"
"Tatum","1,414","7","0","1","0","6","12","5","7","0","0"
"Taylor","15,511","18","0","1","5","12","461","89","367","5","4"
"Teague","3,635","31","0","3","5","23","122","57","60","5","0"
"Temple","67,493","185","0","21","84","80","2,039","575","1,380","84","1"
"Terrell","16,149","69","2","12","18","37","815","247","531","37","4"
"Terrell Hills","4,981","3","0","0","1","2","54","14","40","0","0"
"Texarkana","37,177","468","3","25","77","363","2,477","746","1,590","141","28"
"Texas City","46,048","152","4","1","57","90","1,566","340","1,161","65","2"
"The Colony","37,092","51","0","6","12","33","571","133","369","69","1"
"Thorndale","1,364","1","0","0","0","1","6","2","4","0","0"
"Thrall","857","4","0","0","0","4","11","2","8","1","0"
"Three Rivers","1,887","12","0","0","0","12","44","19","25","0","0"
"Tioga","820","1","0","0","0","1","6","3","3","0","1"
"Tolar","695","0","0","0","0","0","5","2","3","0","0"
"Tomball","10,979","33","1","1","4","27","462","61","384","17","1"
"Tom Bean","1,067","6","0","0","2","4","9","2","7","0","0"
"Tool","2,287","1","0","0","0","1","63","20","42","1","0"
"Trenton","648","2","0","0","0","2","27","5","22","0","0"
"Trinity","2,754","27","0","0","7","20","94","34","55","5","1"
"Trophy Club","8,193","6","0","3","0","3","127","21","104","2","0"
"Troup","1,908","5","0","2","0","3","54","16","38","0","0"
"Troy","1,680","2","0","0","0","2","33","7","26","0","0"
"Tulia","5,072","7","1","3","1","2","97","27","67","3","0"
"Tye","1,268","5","0","0","0","5","20","3","14","3","0"
"Tyler","98,939","503","3","46","79","375","4,441","834","3,423","184","6"
"Universal City","18,920","53","0","1","12","40","459","103","325","31","3"
"University Park","23,553","8","0","0","3","5","332","51","257","24","1"
"Uvalde","16,082","35","0","0","4","31","498","181","317","0","0"
"Valley Mills","1,228","8","0","0","1","7","25","7","17","1","0"
"Valley View","773","1","0","0","0","1","3","3","0","0","0"
"Van","2,687","3","0","0","1","2","46","15","29","2","0"
"Van Alstyne","3,110","5","0","0","0","5","58","15","41","2","0"
"Vernon","11,234","59","0","9","7","43","384","85","285","14","3"
"Victoria","63,909","392","2","38","70","282","3,249","857","2,299","93","18"
"Vidor","10,802","54","0","3","9","42","558","91","426","41","0"
"Waco","127,431","766","11","70","245","440","6,422","1,670","4,593","159","35"
"Waelder","1,087","12","1","3","2","6","17","10","7","0","0"
"Wake Village","5,608","3","0","0","3","0","142","37","97","8","0"
"Waller","2,375","12","0","1","4","7","91","22","67","2","0"
"Wallis","1,278","0","0","0","0","0","19","5","14","0","0"
"Watauga","23,991","93","0","3","17","73","665","140","481","44","1"
"Waxahachie","30,244","73","1","1","19","52","1,124","200","881","43","3"
"Weatherford","25,781","39","0","4","11","24","711","139","552","20","5"
"Webster","10,619","49","0","14","18","17","715","86","553","76","0"
"Weimar","2,196","0","0","0","0","0","19","6","11","2","0"
"Weslaco","36,421","154","0","13","37","104","2,215","342","1,765","108","7"
"West","2,866","0","0","0","0","0","42","11","26","5","1"
"West Columbia","3,987","21","0","3","2","16","64","9","52","3","0"
"West Lake Hills","3,127","2","0","0","1","1","72","6","61","5","0"
"West Orange","3,515","12","1","0","4","7","262","48","211","3","0"
"Westover Hills","696","0","0","0","0","0","22","4","17","1","0"
"West Tawakoni","1,609","13","0","0","0","13","56","21","32","3","0"
"West University Place","15,098","8","0","0","7","1","158","80","70","8","0"
"Westworth","2,524","2","0","0","0","2","97","24","72","1","0"
"Wharton","9,018","75","0","1","14","60","437","117","303","17","3"
"Whitehouse","7,821","11","0","2","0","9","92","13","73","6","1"
"White Oak","6,605","6","0","0","0","6","100","16","73","11","0"
"Whitesboro","3,873","2","0","0","1","1","125","21","103","1","3"
"White Settlement","16,455","54","0","0","9","45","555","149","367","39","2"
"Whitewright","1,638","5","0","0","0","5","47","15","28","4","0"
"Whitney","2,131","3","0","1","0","2","87","25","59","3","0"
"Wichita Falls","106,753","459","1","30","147","281","4,876","1,241","3,398","237","25"
"Willis","5,781","32","0","1","14","17","186","52","118","16","0"
"Willow Park","4,066","1","0","0","1","0","44","8","33","3","0"
"Wills Point","3,598","4","0","0","2","2","65","26","36","3","0"
"Wilmer","3,759","9","0","0","3","6","114","54","54","6","0"
"Windcrest","5,477","17","0","2","7","8","330","37","271","22","1"
"Wink","960","1","0","0","0","1","13","4","9","0","0"
"Winnsboro","3,506","8","0","0","1","7","22","8","14","0","0"
"Winters","2,616","15","0","4","2","9","25","13","8","4","0"
"Wolfe City","1,442","4","0","1","0","3","27","11","13","3","0"
"Wolfforth","3,747","3","0","1","0","2","46","10","34","2","0"
"Woodbranch","1,309","1","0","0","0","1","7","3","3","1","0"
"Woodville","2,640","0","0","0","0","0","22","4","18","0","0"
"Woodway","8,630","5","0","1","1","3","122","20","101","1","0"
"Wortham","1,096","5","0","2","0","3","19","13","5","1","0"
"Wylie","42,299","36","1","2","8","25","685","141","523","21","1"
"Yoakum","5,937","2","0","0","0","2","171","70","94","7","0"
"Yorktown","2,136","2","0","0","0","2","15","6","8","1","0"
