"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Plainwell","3,801","12","0","7","0","5","84","4","76","4","2"
"Pleasant Ridge","2,524","0","0","0","0","0","26","6","18","2","0"
"Plymouth","9,125","11","0","1","1","9","174","29","133","12","1"
"Plymouth Township","27,503","21","0","3","4","14","325","48","255","22","2"
"Portage","46,257","85","0","19","13","53","1,660","223","1,409","28","6"
"Port Austin","663","0","0","0","0","0","16","3","13","0","0"
"Port Huron","30,161","207","0","13","40","154","1,170","329","791","50","14"
"Port Sanilac","623","0","0","0","0","0","7","1","5","1","0"
"Potterville","2,615","1","0","0","0","1","53","3","50","0","0"
"Prairieville Township","3,401","1","0","1","0","0","14","5","9","0","0"
"Raisin Township","7,553","2","0","0","0","2","34","9","25","0","0"
"Reading","1,077","0","0","0","0","0","9","2","7","0","0"
"Redford Township","48,326","206","1","7","85","113","1,801","638","858","305","14"
"Reed City","2,423","10","0","1","0","9","56","10","46","0","0"
"Richfield Township, Genessee County","8,723","14","1","1","3","9","145","71","62","12","1"
"Richfield Township, Roscommon County","3,728","7","0","0","0","7","33","10","21","2","0"
"Richland","750","1","0","0","0","1","9","2","7","0","0"
"Riverview","12,477","13","0","2","1","10","186","20","145","21","1"
"Rochester","12,701","11","0","0","3","8","150","16","126","8","2"
"Rockford","5,715","12","0","1","1","10","85","9","75","1","5"
"Rockwood","3,287","3","0","1","0","2","43","4","32","7","1"
"Rogers City","2,825","5","0","2","0","3","77","9","68","0","0"
"Romeo","3,593","6","0","2","0","4","61","14","43","4","0"
"Romulus","23,971","122","1","13","23","85","887","262","547","78","4"
"Roosevelt Park","3,828","7","0","0","4","3","264","19","235","10","0"
"Roseville","47,263","182","1","25","44","112","2,133","337","1,521","275","10"
"Royal Oak","57,193","79","2","11","8","58","1,058","201","766","91","1"
"Saginaw","51,469","1,168","8","37","170","953","1,886","1,125","657","104","46"
"Saginaw Township","40,809","73","0","5","14","54","973","165","789","19","4"
"Saline","8,803","12","0","0","2","10","110","15","91","4","1"
"Sand Lake","500","0","0","0","0","0","18","3","14","1","0"
"Sebewaing","1,758","2","0","1","0","1","18","3","15","0","0"
"Shelby Township","73,748","97","0","16","11","70","1,091","203","797","91","4"
"Shepherd","1,514","4","0","2","0","2","29","4","25","0","1"
"Somerset Township","4,620","0","0","0","0","0","39","9","29","1","0"
"Southfield","71,685","377","4","33","116","224","2,681","710","1,592","379","5"
"Southgate","30,024","71","0","4","16","51","1,115","125","868","122","4"
"South Haven","4,400","23","0","9","6","8","264","44","208","12","0"
"South Lyon","11,318","12","0","2","1","9","78","8","68","2","1"
"South Rockwood","1,674","0","0","0","0","0","11","2","7","2","0"
"Sparta","4,137","8","0","4","0","4","100","9","89","2","1"
"Spring Arbor Township","8,261","1","0","0","1","0","50","15","34","1","0"
"Springfield","5,256","20","0","2","1","17","168","57","109","2","1"
"Spring Lake-Ferrysburg","5,211","10","0","0","1","9","63","14","49","0","1"
"Standish","1,508","2","0","0","0","2","1","0","1","0","0"
"St. Charles","2,052","4","0","0","0","4","48","26","19","3","0"
"St. Clair","5,481","7","0","1","0","6","120","18","93","9","1"
"St. Clair Shores","59,670","128","1","15","25","87","1,083","247","743","93","6"
"Sterling Heights1","129,601","203","1","11","31","160","2,671","451","2,047","173","6"
"St. Johns","7,859","12","0","5","2","5","146","38","105","3","0"
"St. Joseph","8,359","20","0","5","2","13","301","37","262","2","0"
"St. Joseph Township","10,020","13","0","3","1","9","166","49","113","4","1"
"St. Louis","7,476","9","0","3","0","6","85","13","71","1","0"
"Stockbridge","1,217","2","0","1","1","0","71","22","47","2","0"
"Sturgis","10,986","35","0","14","3","18","310","52","243","15","2"
"Sumpter Township","9,542","25","0","2","0","23","178","58","107","13","1"
"Suttons Bay","618","0","0","0","0","0","14","1","13","0","0"
"Swartz Creek","5,754","7","0","1","1","5","99","19","75","5","0"
"Sylvan Lake","1,719","3","0","0","0","3","18","2","15","1","0"
"Tawas","4,632","8","0","2","0","6","100","16","82","2","1"
"Taylor","63,083","320","0","26","76","218","2,497","671","1,598","228","24"
"Tecumseh","8,515","4","0","0","1","3","162","43","102","17","1"
"Thomas Township","11,976","18","0","0","4","14","160","22","134","4","0"
"Three Rivers","7,805","47","0","9","7","31","318","50","248","20","2"
"Tittabawassee Township","9,719","7","0","0","1","6","84","20","61","3","1"
