"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Spring Lake","3,003","3","0","0","0","3","101","12","88","1","0"
"Spring Lake Heights","4,729","5","0","0","1","4","19","7","11","1","0"
"Stafford Township","26,623","11","0","1","5","5","468","43","423","2","1"
"Stanhope","3,622","0","0","0","0","0","41","6","33","2","0"
"Stillwater Township","4,113","0","0","0","0","0","0","0","0","0","0"
"Stone Harbor","869","0","0","0","0","0","125","13","112","0","0"
"Stratford","7,063","26","0","1","13","12","144","51","91","2","0"
"Summit","21,528","6","0","1","2","3","263","28","227","8","0"
"Surf City","1,209","1","0","0","0","1","33","1","31","1","0"
"Swedesboro","2,593","3","0","0","1","2","30","8","21","1","0"
"Tavistock","5","0","0","0","0","0","1","0","1","0","0"
"Teaneck Township","39,908","70","2","1","33","34","534","137","379","18","5"
"Tenafly","14,536","3","0","0","2","1","109","29","76","4","1"
"Teterboro","67","0","0","0","0","0","9","0","7","2","0"
"Tewksbury Township","6,013","3","0","0","1","2","14","8","6","0","0"
"Tinton Falls","17,952","17","0","0","7","10","446","74","366","6","0"
"Toms River Township","91,543","101","1","3","61","36","3,135","589","2,499","47","10"
"Totowa","10,840","19","0","1","5","13","382","25","332","25","0"
"Trenton","85,196","1,208","23","25","519","641","2,570","1,138","993","439","25"
"Tuckerton","3,358","7","0","0","0","7","59","10","45","4","0"
"Union Beach","6,266","9","0","0","2","7","77","36","41","0","1"
"Union City","66,676","270","3","3","120","144","1,299","285","849","165","2"
"Union Township","56,831","116","1","4","63","48","1,002","155","745","102","5"
"Upper Saddle River","8,235","6","0","0","1","5","40","8","31","1","1"
"Ventnor City","10,685","20","0","0","8","12","353","114","235","4","0"
"Vernon Township","24,023","10","0","1","2","7","386","69","311","6","0"
"Verona","13,376","9","0","1","2","6","184","61","105","18","0"
"Voorhees Township","29,228","42","1","6","12","23","683","132","529","22","0"
"Waldwick","9,657","2","0","0","0","2","80","8","72","0","1"
"Wallington","11,373","12","0","1","3","8","170","35","123","12","1"
"Wall Township","26,251","16","1","0","2","13","446","114","315","17","0"
"Wanaque","11,153","5","0","0","3","2","110","6","98","6","0"
"Warren Township","15,362","2","0","0","1","1","86","36","47","3","0"
"Washington","6,483","8","0","0","0","8","97","7","85","5","0"
"Washington Township, Bergen County","9,132","4","0","0","0","4","46","19","26","1","0"
"Washington Township, Gloucester County","48,720","77","1","3","30","43","1,100","164","895","41","4"
"Washington Township, Morris County","18,595","10","0","0","1","9","100","28","66","6","1"
"Washington Township, Warren County","6,673","2","0","0","0","2","59","7","52","0","1"
"Watchung","5,820","5","0","0","2","3","389","26","356","7","0"
"Waterford Township","10,684","19","0","2","1","16","170","39","122","9","0"
"Wayne Township","54,899","34","0","3","18","13","1,173","144","964","65","0"
"Weehawken Township","12,596","19","0","0","12","7","266","48","195","23","1"
"Wenonah","2,286","0","0","0","0","0","21","5","16","0","0"
"Westampton Township","8,842","9","0","1","4","4","163","38","120","5","1"
"West Amwell Township","3,853","4","0","0","0","4","42","13","29","0","0"
"West Caldwell Township","10,795","1","0","0","1","0","87","17","67","3","0"
"West Cape May","1,027","1","0","0","0","1","27","10","17","0","0"
"West Deptford Township","21,749","20","0","5","7","8","445","101","318","26","0"
"Westfield","30,417","10","0","0","3","7","334","46","279","9","1"
"West Long Branch","8,124","4","0","0","3","1","195","39","153","3","0"
"West Milford Township","25,936","19","0","1","1","17","304","100","196","8","2"
"West New York","49,873","185","0","1","92","92","603","215","322","66","5"
"West Orange","46,361","77","1","2","43","31","797","201","518","78","1"
"Westville","4,302","20","0","2","8","10","161","48","103","10","0"
"West Wildwood","605","2","0","0","0","2","29","9","20","0","0"
"West Windsor Township","27,255","14","0","1","6","7","384","46","321","17","0"
"Westwood","10,944","13","0","0","0","13","63","10","52","1","0"
"Wharton","6,544","7","0","1","3","3","153","31","116","6","2"
"Wildwood","5,343","115","1","6","47","61","741","232","500","9","0"
"Wildwood Crest","3,281","12","0","0","4","8","182","37","145","0","0"
"Willingboro Township","31,734","109","2","18","40","49","644","241","382","21","2"
"Winfield Township","1,476","1","0","0","0","1","6","1","5","0","0"
"Winslow Township","39,630","147","2","6","32","107","634","188","417","29","7"
"Woodbridge Township","99,915","127","1","8","52","66","2,538","371","2,030","137","6"
"Woodbury","10,208","29","0","1","16","12","423","77","332","14","3"
"Woodbury Heights","3,065","6","0","1","4","1","109","16","90","3","0"
"Woodcliff Lake","5,749","2","0","1","0","1","46","9","37","0","0"
"Woodland Park","11,858","7","0","0","2","5","255","58","184","13","0"
"Woodlynne","2,988","21","1","1","5","14","180","74","87","19","1"
"Wood-Ridge","7,651","4","1","1","0","2","63","16","37","10","0"
"Woodstown","3,517","10","0","1","2","7","41","11","29","1","0"
"Woolwich Township","10,234","7","0","1","1","5","95","32","59","4","0"
"Wyckoff Township","16,752","4","0","0","1","3","124","47","75","2","0"
