"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Villa Rica","14,140","101","0","2","11","88","501","80","388","33","0"
"Warm Springs","431","0","0","0","0","0","6","3","2","1","0"
"Warner Robins","67,465","349","5","22","123","199","4,099","750","3,172","177","17"
"Washington","4,188","36","0","2","3","31","173","36","128","9","0"
"Watkinsville","2,869","1","0","0","0","1","65","10","51","4","2"
"Waverly Hall","745","0","0","0","0","0","7","1","6","0","0"
"Waycross","14,842","84","1","3","36","44","1,146","173","942","31","2"
"Waynesboro","5,842","28","2","0","7","19","280","55","205","20","1"
"West Point","3,520","27","0","3","8","16","222","40","169","13","0"
"Whigham","477","1","0","0","0","1","0","0","0","0","0"
"Willacoochee","1,409","8","0","0","0","8","34","18","15","1","0"
"Winder","14,285","134","1","5","19","109","618","139","448","31","0"
"Winterville","1,137","2","0","0","0","2","16","1","14","1","0"
"Woodbury","974","3","0","0","3","0","39","10","27","2","0"
"Woodstock","24,211","78","0","3","7","68","600","65","525","10","1"
"Wrens","2,216","14","0","1","2","11","118","27","88","3","0"
"Zebulon","1,189","5","0","0","0","5","24","6","16","2","0"
