"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Powell","11,508","4","0","1","1","2","101","21","72","8","1"
"Reminderville","3,406","3","0","0","1","2","19","5","14","0","0"
"Reynoldsburg","35,919","78","0","9","52","17","1,049","201","813","35","1"
"Richfield","3,651","0","0","0","0","0","23","3","18","2","0"
"Richmond Heights","10,554","15","0","1","11","3","313","43","249","21","1"
"Rittman","6,496","7","0","1","1","5","191","56","131","4","0"
"Riverside","25,219","55","1","5","11","38","667","155","479","33","1"
"Roaming Shores Village","1,509","0","0","0","0","0","23","9","13","1","0"
"Rossford","6,298","1","0","0","1","0","154","23","130","1","1"
"Ross Township","8,361","0","0","0","0","0","25","4","21","0","0"
"Russells Point","1,392","3","0","0","0","3","46","10","34","2","0"
"Russell Township","5,194","1","0","1","0","0","4","2","1","1","0"
"Sabina","2,566","2","0","1","1","0","70","19","50","1","1"
"Salem","12,312","2","0","1","0","1","414","35","370","9","0"
"Sandusky","25,812","120","1","7","40","72","1,366","327","1,020","19","6"
"Sebring","4,423","6","0","2","0","4","85","17","68","0","1"
"Seven Hills","11,813","3","0","1","0","2","27","19","8","0","0"
"Shaker Heights","28,469","34","0","1","25","8","625","196","360","69","0"
"Sharonville","13,570","23","0","2","16","5","629","109","501","19","2"
"Shawnee Township","8,713","3","1","0","0","2","106","34","68","4","0"
"Sheffield Lake","9,144","1","0","0","1","0","153","31","117","5","1"
"Shelby","9,324","8","0","2","5","1","391","74","310","7","0"
"Sidney","21,245","58","1","9","19","29","1,209","262","927","20","13"
"Silverton","4,792","18","0","7","6","5","122","27","83","12","0"
"Smith Township","4,473","2","0","1","1","0","66","10","53","3","0"
"Smithville","1,253","2","0","1","1","0","27","6","21","0","0"
"Solon","23,365","20","0","3","6","11","217","46","163","8","0"
"Somerset","1,482","5","0","1","2","2","80","2","78","0","0"
"South Bloomfield","1,745","0","0","0","0","0","41","7","34","0","0"
"South Charleston","1,694","2","0","0","0","2","32","8","23","1","0"
"South Euclid","22,311","28","0","1","22","5","434","116","292","26","1"
"South Point","3,961","14","0","1","4","9","50","16","31","3","2"
"South Russell","3,813","0","0","0","0","0","5","1","4","0","0"
"Spencerville","2,225","3","0","2","1","0","62","19","43","0","0"
"Springboro","17,422","10","0","0","1","9","161","32","126","3","1"
"Springdale","11,231","23","2","2","12","7","654","59","575","20","3"
"Springfield","60,652","390","3","32","209","146","4,630","1,614","2,816","200","33"
"Springfield Township, Hamilton County","36,346","56","1","3","29","23","734","263","438","33","3"
"Springfield Township, Mahoning County","6,708","2","0","2","0","0","125","56","67","2","0"
"Springfield Township, Summit County","17,725","22","0","0","10","12","1,042","140","868","34","1"
"St. Clair Township","7,963","0","0","0","0","0","60","0","60","0","0"
"Steubenville","18,673","80","2","6","41","31","1,130","212","893","25","2"
"Stow","34,863","23","0","6","10","7","732","105","618","9","7"
"St. Paris","2,091","0","0","0","0","0","37","8","27","2","0"
"Streetsboro","16,040","7","0","0","5","2","65","3","61","1","0"
"Strongsville","44,783","26","0","3","12","11","932","121","786","25","1"
"Struthers","10,721","4","0","1","3","0","224","53","162","9","0"
"Sugarcreek Township","8,047","5","0","0","2","3","284","27","256","1","1"
"Swanton","3,693","8","0","1","1","6","79","6","73","0","0"
"Sycamore","862","0","0","0","0","0","11","7","4","0","0"
"Sylvania Township","29,544","19","0","0","11","8","766","132","599","35","0"
"Tallmadge","17,550","15","0","6","6","3","370","74","281","15","2"
"Tipp City","9,696","5","0","2","2","1","209","26","180","3","2"
"Toledo2","287,418","2,868","30","124","1,152","1,562","","8,366","","1,465","509"
"Trotwood","24,449","84","2","13","39","30","1,299","570","617","112","14"
"Troy","25,076","17","0","4","11","2","880","156","705","19","2"
"Twinsburg","18,809","11","0","4","4","3","169","30","132","7","0"
"Uhrichsville","5,417","6","0","4","1","1","152","42","102","8","0"
"Union","6,424","2","0","0","1","1","104","22","82","0","0"
"Union Township, Clermont County","46,450","49","0","14","32","3","1,963","319","1,611","33","4"
"University Heights","13,549","17","0","5","7","5","280","49","225","6","0"
"Upper Arlington","33,796","12","0","4","7","1","472","150","314","8","5"
"Upper Sandusky","6,601","1","0","1","0","0","11","0","11","0","0"
"Utica","2,134","2","0","0","0","2","50","9","41","0","0"
"Vandalia","15,257","18","0","4","7","7","384","114","250","20","5"
"Van Wert","10,854","29","1","4","5","19","449","138","305","6","8"
"Vienna Township","3,983","3","0","1","0","2","76","26","42","8","0"
"Village of Leesburg","1,315","0","0","0","0","0","27","6","20","1","0"
"Wadsworth","21,583","16","0","6","4","6","382","70","307","5","1"
"Waite Hill","471","0","0","0","0","0","4","1","3","0","0"
"Walbridge","3,021","2","0","2","0","0","45","13","31","1","0"
"Walton Hills","2,283","0","0","0","0","0","19","2","14","3","0"
"Wapakoneta","9,874","6","0","2","0","4","126","13","108","5","1"
"Warren","41,587","258","5","28","84","141","2,139","988","1,039","112","6"
"Warrensville Heights","13,552","58","3","8","36","11","564","264","199","101","3"
"Warren Township","5,555","5","0","2","0","3","113","29","79","5","1"
"Washington Court House","14,202","31","0","5","10","16","659","139","504","16","5"
"Waterville","5,527","0","0","0","0","0","40","7","33","0","0"
"Wauseon","7,337","4","0","2","1","1","275","21","253","1","3"
"Wells Township","2,837","2","0","1","1","0","70","19","50","1","0"
"West Alexandria","1,341","3","0","1","0","2","27","8","19","0","1"
"West Carrollton","13,153","24","0","6","11","7","543","133","382","28","4"
"West Chester Township","58,638","93","0","30","33","30","1,424","255","1,137","32","13"
"West Jefferson","4,225","8","0","1","1","6","100","23","76","1","0"
"West Lafayette","2,323","1","0","0","0","1","31","2","29","0","0"
"West Liberty","1,806","5","0","0","0","5","12","1","11","0","0"
"Whitehall","18,075","125","2","12","90","21","1,591","307","1,227","57","7"
"Wickliffe","12,759","32","0","0","3","29","39","27","1","11","0"
"Willard","6,241","4","0","1","0","3","195","26","166","3","0"
"Williamsburg","2,492","5","0","2","2","1","93","16","74","3","1"
"Willoughby","22,284","23","0","3","16","4","394","81","300","13","2"
"Willowick","14,181","5","0","2","2","1","177","26","141","10","1"
"Wilmington","12,529","18","2","4","6","6","645","91","552","2","2"
"Woodmere Village","885","6","0","0","3","3","54","7","43","4","0"
"Wooster","26,138","72","1","19","17","35","903","191","686","26","8"
"Worthington","13,585","6","0","1","2","3","373","48","321","4","5"
"Wyoming","8,434","5","0","0","5","0","154","32","122","0","0"
"Xenia","25,738","51","2","6","23","20","1,106","227","845","34","4"
"Yellow Springs","3,490","3","0","0","0","3","79","11","67","1","2"
"Youngstown","67,031","619","17","29","205","368","3,959","2,036","1,596","327","237"
"Zanesville","25,506","110","1","19","45","45","1,875","379","1,446","50","28"
